date,strat_ret,bench_ret,mom12_ret,pi,year
2022-02-28,0.06594432249307638,0.0442409932359225,0.07443775351534168,0.9454017397436454,2022
2022-03-31,-0.028564710714299443,-0.022655207071875044,-0.014496169298507123,0.5614117616659361,2022
2022-04-30,0.006408318847718329,0.00371138114419299,-0.012131401768397651,0.658646191099805,2022
2022-05-31,0.007450918731773528,-0.018020416380786906,-0.02687712367414448,0.6406970480237354,2022
2022-06-30,0.09481172980997818,0.03783366105443002,0.011607013913765096,0.9317716346465446,2022
2022-07-31,-0.006642517803616334,0.010492430831130469,0.038782869976833556,0.5214143075855763,2022
2022-08-31,-0.01680917789763978,-0.054043408333172345,-0.04015973847712555,0.0807483780949383,2022
2022-09-30,0.0867079132072684,0.050274395717208306,0.06133058604604226,0.32275101812393386,2022
2022-10-31,0.004739354613754305,0.02448585834160947,0.018493319558029988,0.027254675961747025,2022
2022-11-30,-0.0347257928788636,-0.04714449260059184,-0.030010039991781277,0.006200137389249127,2022
2022-12-31,0.024634703143068638,0.04069840689224725,-0.005238428633579139,0.032714679975691656,2022
2023-01-31,0.015411729219426875,0.008892429570455803,0.026791665480278865,0.005213677979890876,2023
2023-02-28,-0.04730287338482415,0.016638845863072352,0.002464957501276443,0.004704323901984052,2023
2023-03-31,-0.012001983670834774,0.028366954880324636,0.015146356561800028,0.004677493497139095,2023
2023-04-30,0.09692974157856736,0.034470841412490516,0.003000444204743793,0.0046760807486772756,2023
2023-05-31,0.06843616109349254,0.0753258064341771,0.07428174419734024,0.004676006356693452,2023
2023-06-30,0.018875981074716275,0.014808334434023324,0.024102143025182043,0.004676002439082138,2023
2023-07-31,0.011494280610922468,0.004159294661936632,-0.010048198633752295,0.004676002232757537,2023
2023-08-31,0.03410851838207311,0.0048410805747442776,0.019430638277896206,0.004676002221890413,2023
2023-09-30,-0.029489465091447276,-0.029165577552875317,-0.03524895622671065,0.004676002221317989,2023
2023-10-31,0.04014107478581756,0.05507966344240094,0.06069151294772671,0.007344402336132967,2023
2023-11-30,-0.025788082544080722,-0.004084990835847041,-0.01698729876667733,0.004816812770801596,2023
2023-12-31,0.06902980492922943,0.0750642824941785,0.1081055220030202,0.0046371733246360625,2023
2024-01-31,-0.012310576662838165,0.05029856515507216,0.1230875853084301,0.004710184963915223,2024
2024-02-29,0.03101786228198958,0.04303668531293395,0.07163081955666072,0.004713056533224555,2024
2024-03-31,0.007597765373824072,-0.014343546125772627,-0.05030898910217813,0.004713206400579403,2024
2024-04-30,0.004009293940252332,0.005271156270071407,-0.01454186922047382,0.00515236319392553,2024
2024-05-31,0.015862531548163326,0.013489330093257186,0.011573306151134083,0.004815745100329189,2024
2024-06-30,-0.003449765546583913,-0.004314269615621702,-0.04618674899845552,0.004718563078495999,2024
2024-07-31,-0.04055261276356566,-0.024802720004711256,-0.030662022846079322,0.0046397088331484385,2024
2024-08-31,-0.0007823285521267973,-0.014759958340253095,0.006124186149197634,0.007953824135898794,2024
2024-09-30,0.014599212427931253,0.018756443866955942,0.042808362283546446,0.017826032405160133,2024
2024-10-31,-0.021375803853057474,-0.007967349565952929,0.002310587985677083,0.008396700048464427,2024
2024-11-30,0.022964201507057136,0.04215230685600203,0.05438743760530215,0.010396291345821986,2024
2024-12-31,0.003541555992239728,-0.0003935516261905864,0.010263636261877766,0.005011232253891484,2024
2025-01-31,-0.053150196137066785,-0.037769331326935426,-0.05778588247519224,0.00456728507517973,2025
2025-02-28,-0.02219133050836083,0.0002534071775741602,0.0026360787506922384,0.011489456325125116,2025
2025-03-31,0.02390975198287254,0.009748001223355202,0.016260035964975193,0.011203500216447927,2025
2025-04-30,0.03135810019278195,0.04787973921812821,0.06826999797001926,0.007199672411440952,2025
2025-05-31,0.06193013870008043,0.019588505976362997,0.06320788940987511,0.004696231738602029,2025
2025-06-30,-0.009026601063231566,0.028203614212993576,-0.0025585883785543525,0.004566124648454416,2025
2025-07-31,0.051840661230548826,0.044341583648963734,0.037905704355039774,0.004559378251473901,2025
2025-08-31,0.08344385135374782,0.02657258776691298,0.04097316918707764,0.004559028464015621,2025
2025-09-30,0.05938850673422233,0.06389195938639157,0.2283588066372504,0.004559010327763865,2025
2025-10-31,0.044848084743840805,0.013152762435440423,-0.13255036307657314,0.004559009387381698,2025
2025-11-30,-0.014093934979075603,0.010117764120999802,-0.009274575248291516,0.004559009338620441,2025
2025-12-31,0.02928594384493117,0.040611879944652374,0.08683174323354598,0.004559009336091967,2025
