date,strat_ret,bench_ret,mom12_ret,pi
2021-04-30,0.0334788158609113,0.0029463323193238,,0.0034095398978186
2021-05-28,0.0214837315428288,0.0270082501781155,,0.0034095291502476
2021-06-30,0.0025567773916686,0.0184095191804576,,0.0034095285434465
2021-07-30,0.0310339877909608,0.0290242554990478,,0.0034095285091855
2021-08-31,-0.0273527446548815,-0.0450906154555241,,0.003409528507251
2021-09-30,0.0550836856910957,0.0683535739202838,,0.052918473207624
2021-10-29,-0.0271241598668856,-0.0123549103077691,,0.0063206371961093
2021-11-30,0.0069957466242233,0.0345207287840834,,0.004825943035827
2021-12-31,-0.059680781944075,-0.0570813694779559,,0.003489562220834
2022-01-31,-0.0418824868938813,-0.0243841049103274,,0.6694397976652141
2022-02-28,0.0533463191876544,0.0336088835361081,,0.9999430824910496
2022-03-31,-0.149710614574932,-0.0925690595869706,,0.979441877879577
2022-04-29,0.0017989287616736,-0.0023028858437725,,1.0
2022-05-31,-0.0981811889696093,-0.0832637446233023,,1.0
2022-06-30,0.094309485500665,0.0957868029669026,,1.0
2022-07-29,-0.0293519049979701,-0.0372091560324405,,1.0
2022-08-31,-0.1089596389392914,-0.0906014311262224,,1.0
2022-09-30,0.0893652512916904,0.0797207143589025,,1.0
2022-10-31,0.1262264160851306,0.0518544753639913,,1.0
2022-11-30,-0.0750006441109814,-0.0605106240308991,,1.0
2022-12-30,0.2067786165920148,0.0667134364295063,,1.0
2023-01-31,0.0164608051134033,-0.0222913560581071,,0.9999994454993808
2023-02-28,0.0220222032005508,0.0333413915803815,,0.999999999944232
2023-03-31,-0.0134282362527253,0.0116220478128698,,0.2973146593702305
2023-04-28,0.1493483664013874,0.0076642921284767,,0.0242129374479615
2023-05-31,0.0794050290515794,0.0683198181186434,,0.0044837856535126
2023-06-30,0.0347746263909089,0.0353112446595405,,0.0034024601948479
2023-07-31,-0.034149621311844,-0.0173055645283393,,0.003344207807481
2023-08-31,-0.0475545053533655,-0.0472414904206243,,0.005420184480632
2023-09-29,-0.0519441232038841,-0.0249232402127216,,0.9294270127289204
2023-10-31,0.1365092594340441,0.0926663193820266,,0.999999842140078
2023-11-30,0.1264964615679864,0.0492037631177523,,0.3067105120595091
2023-12-29,0.0592535598074984,0.0145573549153016,,0.0251019851161735
2024-01-31,0.0781499254699623,0.0550415434841524,,0.0048956364170713
2024-02-29,0.0353712477704229,0.0327609605917716,,0.0039233147771767
2024-03-28,-0.0208455605350623,-0.0406839839648399,,0.0038712189809936
2024-04-30,0.1269405001056689,0.0477571836745931,,0.1009967915085307
2024-05-31,0.0439460116207284,0.0341763632061618,,0.0095089290341124
2024-06-28,0.0356558151871414,0.0135545781476889,,0.0041715977917011
2024-07-31,0.0202023882626446,0.0223767398305628,,0.0038845136714913
2024-08-30,0.0441400055471958,0.0218865352878797,,0.0038691417045133
2024-09-30,0.0490251505013907,-0.0063387562501749,,0.0038683187951971
2024-10-31,0.0552606208508463,0.0672641705440265,,0.0037950136792897
2024-11-29,-0.0485527146416777,-0.0263269401695481,,0.0038643504714151
2024-12-31,-0.0261127156033484,0.031970960263013,,0.018455042273488
2025-01-31,0.0019185234281698,-0.0196252341574806,,0.0044624076486452
2025-02-28,-0.0712554781803589,-0.0599579473730804,,0.0054179945767666
2025-03-31,0.011625206115425,-0.0041064226428251,,0.9960920348222622
2025-04-30,0.1620049459371503,0.0645375892780828,,0.9999870927642948
2025-05-30,0.0654275163392096,0.0521204055829812,,0.37102610426403
2025-06-30,0.0237945324123093,0.0241984968861271,,0.0314652669149961
2025-07-31,-0.0213999116137684,0.0202726642093419,,0.0052105981364455
2025-08-29,0.023785199653903,0.0383310038173313,,0.0037789877552548
2025-09-30,-0.0227906170084997,0.0239810952793649,,0.0037026629340966
2025-10-31,-0.06979759947671,0.0007181697634067,,0.0036985985867991
2025-11-28,-0.0087385973060874,-0.0004439467544872,,0.0036983821658285
