strategy,arm,lam,oos_start,n_mo,net_ann,to_mo,net_ir,minus_static,ci_lo,ci_hi,p,net_ir_2013,obj
lowvol,gbm_conservative,0.0,2001,288,0.0044502048894038,0.1074434112831262,0.0711458555714631,-0.0230669217755515,-0.0690781715665059,0.0261881654169436,0.3078,-0.0620978566868484,0.0044502048894038
lowvol,gbm_flexible,0.0,2001,288,-1.5946525308670308e-05,0.1140099331898104,-0.0002640533255762,-0.094476830672591,-0.1882925097625642,-0.0067467440238754,0.0348,-0.2024433050662253,-1.5946525308670308e-05
lowvol,ridge_conservative,0.0,2001,288,0.0057158664576936,0.1068443258639341,0.0928962916690734,-0.0013164856779412,-0.0051087962337085,0.0017401665615479,0.6378,-0.0620978566868484,0.0057158664576936
lowvol,ridge_flexible,0.0,2001,288,0.0058015219223375,0.1067594399118784,0.0942127773470147,0.0,0.0,0.0,1.0,-0.0620978566868484,0.0058015219223375
lowvol,mlp_conservative,0.0,2001,288,0.0062159722236283,0.1070046530170308,0.1011376855803078,0.006924908233293,-0.0011979275852956,0.0206651756603632,0.4566,-0.0620978566868484,0.0062159722236283
lowvol,mlp_flexible,0.0,2001,288,0.0019630898113323,0.133416229423787,0.0326046277178147,-0.0616081496292,-0.1647828634556722,0.0251586724664936,0.1752,-0.177770415512268,0.0019630898113323
lowvol,rebound_rule,0.0,2001,288,0.0046934081749307,0.1057667016674811,0.0764538546840941,-0.0177589226629205,-0.0573239015043643,0.0,0.1102,-0.0620978566868484,0.0046934081749307
lowvol,cluster_rule,0.0,2001,288,0.0034970869723555,0.0982406911831016,0.0586786439369211,-0.0355341334100936,-0.1124562973017671,0.0267583031872126,0.262,-0.1692994009014008,0.0034970869723555
lowvol,monthly,0.5,2001,288,0.0022241287471267,0.2116935676087745,0.0341394041620925,0.0133279565172071,-0.1521606283217895,0.1929270028604529,0.858,-0.1639240483530721,-1.2679372769055202
lowvol,static,0.5,2001,288,0.0011704912898663,0.0434967207711731,0.0208114476448854,0.0,0.0,0.0,1.0,-0.2316923373837582,-0.2598098333371723
lowvol,gbm_conservative,0.5,2001,288,0.0002597707441404,0.0389141134678196,0.0044444193330616,-0.0163670283118237,-0.0768691373445938,0.052401208350773,0.6042,-0.2334550036574333,-0.2332249100627772
lowvol,gbm_flexible,0.5,2001,288,0.0013328429978278,0.0449083888422183,0.0222310408015736,0.0014195931566882,-0.0690249443893885,0.0765169127346746,0.9834,-0.2232219888349405,-0.2681174900554824
lowvol,ridge_conservative,0.5,2001,288,-0.0006889665995593,0.0422083704592193,-0.0119664693612864,-0.0327779170061718,-0.0762978103468423,0.0101790232876153,0.1346,-0.2765966058767414,-0.2539391893548752
lowvol,ridge_flexible,0.5,2001,288,-0.0004319358102917,0.0416136111281563,-0.0075916372371883,-0.0284030848820737,-0.0772940034630866,0.0240558447122908,0.2618,-0.2711499726073105,-0.2501136025792301
lowvol,mlp_conservative,0.5,2001,288,0.0011704912898663,0.0434967207711731,0.0208114476448854,0.0,0.0,0.0,1.0,-0.2316923373837582,-0.2598098333371723
lowvol,mlp_flexible,0.5,2001,288,0.0012638408024639,0.0489727475131967,0.02144084611802,0.0006293984731346,-0.08023014903107,0.0810666438826194,0.996,-0.2271347930559646,-0.2925726442767167
lowvol,rebound_rule,0.5,2001,288,0.000705970506577,0.0397242606510614,0.0127999048132203,-0.008011542831665,-0.0345509492891302,0.017708714214732,0.5144,-0.2551529243374814,-0.2376395933997916
lowvol,monthly,1.0,2001,288,0.0022241287471267,0.2116935676087745,0.0341394041620925,0.0133279565172071,-0.1521606283217895,0.1929270028604529,0.858,-0.1639240483530721,-2.538098682558167
lowvol,static,1.0,2001,288,0.0011704912898663,0.0434967207711731,0.0208114476448854,0.0,0.0,0.0,1.0,-0.2316923373837582,-0.5207901579642109
lowvol,gbm_conservative,1.0,2001,288,-0.0002013062538177,0.0392165387729636,-0.0034479952227089,-0.0242594428675943,-0.0843424583655977,0.0430756855827472,0.448,-0.2457149778127272,-0.470799771529382
lowvol,gbm_flexible,1.0,2001,288,0.0021050400289798,0.0453303405581311,0.0353646687832604,0.014553221138375,-0.0570343394567744,0.0953410221965679,0.707,-0.2114403486898728,-0.5418590466685937
lowvol,ridge_conservative,1.0,2001,288,-0.0005892077623611,0.0420684519069508,-0.0102127324739258,-0.0310241801188112,-0.0739314369622669,0.0127024017724352,0.1608,-0.2793424930517878,-0.5054106306457715
lowvol,ridge_flexible,1.0,2001,288,-0.0008432077310234,0.0410054716336702,-0.0147304358977826,-0.035541883542668,-0.0797994508965692,0.0089715484975413,0.1204,-0.2698933789968586,-0.4929088673350659
lowvol,mlp_conservative,1.0,2001,288,0.0011704912898663,0.0434967207711731,0.0208114476448854,0.0,0.0,0.0,1.0,-0.2316923373837582,-0.5207901579642109
lowvol,mlp_flexible,1.0,2001,288,0.0017146010808446,0.0485566903360669,0.0291845202765543,0.0083730726316689,-0.0773783652349457,0.0947333706696995,0.8338,-0.2012981453970788,-0.5809656829519585
lowvol,rebound_rule,1.0,2001,288,0.000705970506577,0.0397242606510614,0.0127999048132203,-0.008011542831665,-0.0345509492891302,0.017708714214732,0.5144,-0.2551529243374814,-0.4759851573061603
lowvol,cluster_rule,1.0,2001,288,0.0011704912898663,0.0434967207711731,0.0208114476448854,0.0,0.0,0.0,1.0,-0.2316923373837582,-0.5207901579642109
lowvol,monthly,2.0,2001,288,0.0022241287471267,0.2116935676087745,0.0341394041620925,0.0133279565172071,-0.1521606283217895,0.1929270028604529,0.858,-0.1639240483530721,-5.078421493863461
lowvol,static,2.0,2001,288,0.0011704912898663,0.0434967207711731,0.0208114476448854,0.0,0.0,0.0,1.0,-0.2316923373837582,-1.0427508072182885
lowvol,gbm_conservative,2.0,2001,288,0.0005200949374364,0.0396442077453667,0.0088987870419166,-0.0119126606029687,-0.0722830057327956,0.0571953863593809,0.704,-0.2261852947620719,-0.9509408909513656
lowvol,gbm_flexible,2.0,2001,288,0.0015941587517685,0.0450343170847386,0.0266426516893968,0.0058312040445114,-0.0638232183770745,0.0840202939149185,0.883,-0.2105344092255286,-1.0792294512819582
lowvol,ridge_conservative,2.0,2001,288,-0.0005593208562815,0.042066227538507,-0.0096966998209426,-0.030508147465828,-0.0734330756851075,0.0132338920850174,0.1682,-0.277736970468699,-1.0101487817804504
lowvol,ridge_flexible,2.0,2001,288,-0.000509211980253,0.0416585710779669,-0.0089512628540726,-0.029762710498958,-0.0787713367855241,0.022161113471386,0.2358,-0.276399697736812,-1.000314917851459
lowvol,mlp_conservative,2.0,2001,288,0.0011704912898663,0.0434967207711731,0.0208114476448854,0.0,0.0,0.0,1.0,-0.2316923373837582,-1.0427508072182885
lowvol,mlp_flexible,2.0,2001,288,0.0013055709490152,0.0490104914484551,0.0222360683277223,0.0014246206828369,-0.0839458873672877,0.0895136267413295,0.9786,-0.2277992785690036,-1.1749462238139077
