strategy,family,params,gross_ir,net_ir_0,net_ir_meas,to_mo,to_calm,to_crash,to_recovery,n_names,breakeven_bp,alpha_ff5lo,t_ff5lo,alpha_ff6lo,t_ff6lo,mean_hs_bp,hs_fallback_frac,net_ir_meas_pre,net_ir_meas_post,net_ir_stress3,net_ir_stress5
xgb,regime3,"(40, 40, 10)",0.36362898929358994,0.36362898929358994,0.3432738993999329,0.5267360401667148,0.47735740008455974,0.5825511174749476,0.7986068696927539,142.02793296089385,30.217106307183577,0.014633764845499338,0.5631725738817662,0.013773956904035071,0.4993410844915573,1.7088451509488778,0.0,,0.3432738993999329,0.32954778485751934,0.3157971025816682
xgb,regime3,"(40, 40, 15)",0.4280038994686852,0.4280038994686852,0.40773714427700286,0.5154146166981898,0.4751169570347989,0.5794451340890345,0.7119984557893693,143.16201117318437,35.40142792598561,0.021517228288027348,0.8334125755384355,0.020316797728698672,0.7412702082009525,1.6990520256496842,0.0,,0.40773714427700286,0.3946558273350316,0.38154089751201015
xgb,regime3,"(40, 40, 20)",0.4316110345921362,0.4316110345921362,0.4114441819454239,0.5109815353701388,0.4742724177751445,0.5786563177384111,0.677269820430883,144.15642458100558,35.87183641814958,0.022070770594891063,0.8581979874010951,0.020865286166425866,0.7645907652544863,1.6988362718349108,0.0,,0.4114441819454239,0.39864833717296233,0.3858188952523322
xgb,regime3,"(40, 40, 30)",0.42068265264318266,0.42068265264318266,0.4007865394086691,0.502981839761807,0.47317091291567887,0.5733749520558161,0.6168999070111192,145.81564245810057,35.327864026551694,0.021702083115315112,0.8387570938590588,0.02046117456558568,0.7450142249327801,1.6932925140373813,0.0,,0.4007865394086691,0.38860567460488055,0.3763942650626872
value,diag,"(10, 10)",0.05486125777728869,0.05486125777728869,0.03205252690360369,0.0578623580482446,0.05538110809893441,0.06487255829897821,0.06142321540033815,92.97506234413964,48.72682564110122,-0.008106860734368495,-0.815412593216307,-0.010199181385429579,-0.9960994838546016,20.44336577370505,0.02860818890486642,0.1137207227601025,-0.0698973173360746,0.011082527324483213,-0.009976036822981038
value,regime2,"(10, 15)",0.08452538209386679,0.08452538209386679,0.06420827043281248,0.053013647160908416,0.05813064008913375,0.04055459073401095,0.04275338886324587,95.46384039900249,82.77492548767906,-0.004097465710412509,-0.43566640911013815,-0.006933682606217696,-0.7167423016564554,20.179708953112357,0.028565085473247983,0.14147064601053827,-0.02986268678497766,0.05035846933017805,0.03646862225366123
value,diag,"(30, 30)",0.12199966606841764,0.12199966606841764,0.11130418303794626,0.02472354503364092,0.02420092052118575,0.026249673068991605,0.02540119039127967,148.49625935162095,294.1201333965364,0.001402283973269768,0.16474772581463068,-0.002465754311407977,-0.2856155928305367,24.12740770369618,0.030676750681977817,0.2555132886442211,-0.060577660850799075,0.10136362433176957,0.09138280849274513
value,regime2,"(10, 20)",0.07569867346985099,0.07569867346985099,0.055310468831701,0.05277745887887842,0.059863795723103116,0.03540437284594098,0.0387421316330778,96.79800498753117,74.24432357277031,-0.0050288753410360695,-0.5113362589909524,-0.008799537195746646,-0.8701192305597855,20.253119613811506,0.028731434136839543,0.1287745507031669,-0.033283257837160324,0.04244618566548214,0.029549963557933094
value,diag,"(15, 15)",0.0567735271757422,0.0567735271757422,0.04253779292264107,0.03582944880574771,0.033819765148409266,0.03935144749948832,0.041861171847688235,108.85037406483791,87.76806354765093,-0.006448161095726338,-0.7364003137578766,-0.008241924299280138,-0.9249945167467347,21.80902917358111,0.029333040807371653,0.1334768511615346,-0.0676213355933717,0.02932115535760441,0.016082166389096483
value,diag,"(20, 20)",0.06835254892273493,0.06835254892273493,0.05606741596246844,0.030261823130470374,0.029755221686988444,0.030741504257190713,0.03237819271121819,123.62344139650872,130.42988635621293,-0.005064374876497193,-0.5804631409921277,-0.007825054288455613,-0.8850601633666829,22.7686476720947,0.0297723292469352,0.15573794686501624,-0.06412057590559955,0.0452034309173697,0.03431241849434093
