permno,avg_wt,pct_months,avg_wt_when_held
66384,0.00044122722692106173,0.2727272727272727,0.0016178331653772264
90175,0.0004359525283076276,0.5454545454545454,0.0007992463018973174
80864,0.0004331906788094225,0.18181818181818182,0.0023825487334518235
18485,0.00042852731295763994,0.18181818181818182,0.0023569002212670198
14776,0.00042278223784592185,0.2727272727272727,0.0015502015387683801
91611,0.0004052505422222843,0.18181818181818182,0.0022288779822225635
89070,0.00040225062655608007,0.18181818181818182,0.0022123784460584403
81678,0.00039281551821448974,0.36363636363636365,0.0010802426750898468
21742,0.0003846742944292847,0.2727272727272727,0.0014104724129073772
91926,0.00037155300185106964,0.18181818181818182,0.002043541510180883
87541,0.00037130462835312824,0.2727272727272727,0.00136145030396147
26710,0.0003702568076454342,0.2727272727272727,0.0013576082946999254
18091,0.0003691371353519408,0.2727272727272727,0.001353502829623783
85945,0.0003546309492807788,0.2727272727272727,0.001300313480696189
15534,0.00034081462683812816,0.2727272727272727,0.0012496536317398034
85059,0.00033258804344119555,0.2727272727272727,0.001219489492617717
89506,0.0003321122379535429,0.2727272727272727,0.0012177448724963239
17787,0.0003304444304776917,0.2727272727272727,0.0012116295784182027
52337,0.00032602689672680553,0.2727272727272727,0.0011954319546649535
90925,0.0003245959080778908,0.2727272727272727,0.0011901849962855995
20415,0.00032277408768957415,0.2727272727272727,0.001183504988195105
32678,0.0003107598768614769,0.2727272727272727,0.0011394528818254152
90708,0.00030554992770740386,0.2727272727272727,0.0011203497349271474
16431,0.0002933396447361188,0.18181818181818182,0.0016133680460486534
15397,0.00029029173674473117,0.45454545454545453,0.0006386418208384085
90312,0.00028359151029176346,0.18181818181818182,0.001559753306604699
11891,0.0002730588435160774,0.18181818181818182,0.0015018236393384257
93263,0.00025706310802912555,0.18181818181818182,0.0014138470941601905
66376,0.0002524798561189916,0.18181818181818182,0.001388639208654454
11809,0.00024952491824886143,0.2727272727272727,0.0009149247002458253
19818,0.00021224719788802928,0.18181818181818182,0.001167359588384161
42585,0.0001963093435005299,0.18181818181818182,0.0010797013892529144
19484,0.00018148173609531805,0.18181818181818182,0.0009981495485242493
91975,0.0001763234820459498,0.18181818181818182,0.0009697791512527239
88863,0.0001490416147147518,0.09090909090909091,0.0016394577618622699
79637,9.953758981543501e-05,0.09090909090909091,0.0010949134879697851
88351,8.521504255271115e-05,0.09090909090909091,0.0009373654680798226
