strategy,arm,lam,oos_start,n_mo,net_ann,to_mo,net_ir,minus_static,ci_lo,ci_hi,p,net_ir_2013,obj
reversal,static,0.5,2001,299,0.00013859288004994003,0.6561547238684526,0.0011029435868395655,0.0,0.0,0.0,1.0,-0.0953931129338667,-3.936789750330666
reversal,gbm_conservative,0.5,2001,299,0.00013859288004994003,0.6561547238684526,0.0011029435868395655,0.0,0.0,0.0,1.0,-0.0953931129338667,-3.936789750330666
reversal,gbm_flexible,0.5,2001,299,0.00013859288004994003,0.6561547238684526,0.0011029435868395655,0.0,0.0,0.0,1.0,-0.0953931129338667,-3.936789750330666
reversal,ridge_conservative,0.5,2001,299,0.00013859288004994003,0.6561547238684526,0.0011029435868395655,0.0,0.0,0.0,1.0,-0.0953931129338667,-3.936789750330666
reversal,ridge_flexible,0.5,2001,299,0.00013859288004994003,0.6561547238684526,0.0011029435868395655,0.0,0.0,0.0,1.0,-0.0953931129338667,-3.936789750330666
reversal,mlp_conservative,0.5,2001,299,0.00013859288004994003,0.6561547238684526,0.0011029435868395655,0.0,0.0,0.0,1.0,-0.0953931129338667,-3.936789750330666
reversal,mlp_flexible,0.5,2001,299,0.00013859288004994003,0.6561547238684526,0.0011029435868395655,0.0,0.0,0.0,1.0,-0.0953931129338667,-3.936789750330666
reversal,rebound_rule,0.5,2001,299,-0.003496052849148275,0.5810230448526097,-0.030388750664290486,-0.031491694251130055,-0.09656612584234449,0.03287281394364375,0.3308,-0.14140647642435236,-3.489634321964807
reversal,monthly,1.0,2001,299,-0.008599276661631816,0.9103443775764664,-0.060928125803988785,-0.06203106939082835,-0.1730949976962563,0.04527876168869113,0.262,-0.1815771839736147,-10.932731807579227
reversal,static,1.0,2001,299,0.00013859288004994003,0.6561547238684526,0.0011029435868395655,0.0,0.0,0.0,1.0,-0.0953931129338667,-7.873718093541381
reversal,gbm_conservative,1.0,2001,299,0.00013859288004994003,0.6561547238684526,0.0011029435868395655,0.0,0.0,0.0,1.0,-0.0953931129338667,-7.873718093541381
