combo,n_features,fold,hmm_seed,n_xgb_seeds,val_ir,val_sharpe,n_val_months,hmm_sec,xgb_sec
DD+REL_N+LVIX,3,114,3,5,1.0728475561091075,2.3533937263574263,12,87.3,31.0
DD+REL_N+LVIX+SKEW,4,3,2,5,-0.6878905886860402,-0.8575492638431698,24,27.7,10.3
DD+REL_N+LVIX+SKEW,4,3,3,5,-0.6237346561241898,-0.8233078107351218,24,27.6,10.2
DD+REL_N+LVIX+SKEW,4,4,1,5,0.9266596027260375,1.5512608539054167,24,33.0,11.9
DD+REL_N+LVIX+SKEW,4,4,2,5,0.843118058470556,1.519440570873091,24,32.9,11.8
DD+REL_N+LVIX+SKEW,4,4,3,5,1.0656001432080933,1.6022741294835245,24,32.7,11.9
DD+REL_N+LVIX+SKEW,4,5,1,5,0.9699670866600983,1.3984712640821264,24,38.2,13.7
DD+REL_N+LVIX+SKEW,4,5,2,5,0.9195753568617729,1.383515967982539,24,37.5,13.9
DD+REL_N+LVIX+SKEW,4,5,3,5,0.2007904135080995,1.000759707997782,24,38.0,13.8
DD+REL_N+LVIX+SKEW,4,6,1,5,0.15957817163489701,-0.1932516457886245,30,43.1,15.5
DD+REL_N+LVIX+SKEW,4,6,2,5,0.20845656467399548,-0.17838700640285757,30,43.0,15.5
DD+REL_N+LVIX+SKEW,4,6,3,5,0.18453814278600267,-0.18189086799746243,30,43.0,15.4
DD+REL_N+LVIX+SKEW,4,7,1,5,0.9036372409632769,1.2926912260590322,18,50.1,17.2
DD+REL_N+LVIX+SKEW,4,7,2,5,0.4542274034110104,1.132003125892372,18,49.9,17.5
DD+REL_N+LVIX+SKEW,4,7,3,5,0.8660581783443417,1.2704218719252165,18,49.1,17.7
DD+REL_N+LVIX+SKEW,4,101,1,5,0.0720667831715678,0.20562645923113215,12,53.6,18.7
DD+REL_N+LVIX+SKEW,4,101,2,5,0.2085012892559756,0.2734614079149987,12,53.1,18.9
DD+REL_N+LVIX+SKEW,4,101,3,5,0.2611951635422468,0.29842814844441024,12,54.0,18.6
DD+REL_N+LVIX+SKEW,4,102,1,5,-0.7697665148587097,0.7279584348591756,12,56.0,19.6
DD+REL_N+LVIX+SKEW,4,102,2,5,-0.8983415542108629,0.647325844619033,12,56.3,19.2
DD+REL_N+LVIX+SKEW,4,102,3,5,0.4431167244717846,1.3501820429492246,12,56.4,20.4
DD+REL_N+LVIX+SKEW,4,103,1,5,1.2626650032809292,2.365783529167434,12,58.3,22.1
DD+REL_N+LVIX+SKEW,4,103,2,5,0.9479115530648011,2.2032181745785757,12,59.9,21.3
DD+REL_N+LVIX+SKEW,4,103,3,5,1.0652190385329732,2.275967407410228,12,60.0,20.6
DD+REL_N+LVIX+SKEW,4,104,1,5,-0.30232782737177666,0.6162039757039978,12,62.8,21.5
DD+REL_N+LVIX+SKEW,4,104,2,5,0.07582953631012525,0.8789824792288422,12,63.1,21.6
DD+REL_N+LVIX+SKEW,4,104,3,5,-0.5408802029284966,0.4384547782390419,12,62.9,21.1
DD+REL_N+LVIX+SKEW,4,105,1,5,-2.9533427931911223,-1.2116146419425093,12,64.7,22.2
DD+REL_N+LVIX+SKEW,4,105,2,5,-1.9082352243915823,-0.9928884957536123,12,64.0,22.5
DD+REL_N+LVIX+SKEW,4,105,3,5,-2.477027724412958,-1.272162766382363,12,64.1,22.5
DD+REL_N+LVIX+SKEW,4,106,1,5,-0.4466477828225207,1.0410231435035977,12,66.4,23.1
DD+REL_N+LVIX+SKEW,4,106,2,5,-0.3964167204592127,1.0866660477681613,12,66.8,23.3
DD+REL_N+LVIX+SKEW,4,106,3,5,-0.02585277096864437,1.3780662073637433,12,66.9,23.2
DD+REL_N+LVIX+SKEW,4,107,1,5,-0.5078608803541412,3.1048989738818333,12,69.6,23.7
DD+REL_N+LVIX+SKEW,4,107,2,5,0.5636449759673855,4.1974014914432285,12,69.8,23.9
DD+REL_N+LVIX+SKEW,4,107,3,5,-0.21293999133943442,2.787148045402165,12,68.9,24.2
DD+REL_N+LVIX+SKEW,4,108,1,5,0.2089610356412344,0.059896813464235595,12,71.7,25.0
DD+REL_N+LVIX+SKEW,4,108,2,5,-0.5440272416761638,-0.300852630505751,12,71.5,24.9
DD+REL_N+LVIX+SKEW,4,108,3,5,0.3018978521401781,0.11069503595157636,12,72.1,25.0
DD+REL_N+LVIX+SKEW,4,109,1,5,-0.5142970840024825,1.4597983618604078,12,74.7,25.7
DD+REL_N+LVIX+SKEW,4,109,2,5,-0.4268060201935867,1.3977556836394203,12,74.5,25.7
DD+REL_N+LVIX+SKEW,4,109,3,5,-0.08308624647839148,1.7478996702542966,12,74.6,25.9
DD+REL_N+LVIX+SKEW,4,110,1,5,2.500460990723429,1.5144367045693228,12,76.7,26.9
DD+REL_N+LVIX+SKEW,4,110,2,5,2.6213397608841613,1.6326786792565653,12,76.7,26.9
DD+REL_N+LVIX+SKEW,4,110,3,5,2.21015215251644,1.3608142382856403,12,76.6,26.9
DD+REL_N+LVIX+SKEW,4,111,1,5,-2.1864142967621203,-0.9913997612225742,12,80.0,27.6
DD+REL_N+LVIX+SKEW,4,111,2,5,-2.235154619475154,-0.9139953854630462,12,80.0,27.6
DD+REL_N+LVIX+SKEW,4,111,3,5,-2.3924625404238724,-1.13665320632969,12,79.9,27.5
DD+REL_N+LVIX+SKEW,4,112,1,5,0.856696968557226,0.23986370891730727,12,83.0,28.7
DD+REL_N+LVIX+SKEW,4,112,2,5,0.8632900232891672,0.2177742677867411,12,81.6,29.1
DD+REL_N+LVIX+SKEW,4,112,3,5,1.485478552645291,0.504606063362781,12,82.5,28.8
DD+REL_N+LVIX+SKEW,4,113,1,5,1.162118590669532,1.6788596328387662,12,84.2,29.4
DD+VOL+SKEW+TERM,4,1,1,5,0.5750948050551411,1.2371678025666921,24,17.1,6.9
DD+REL_N+LVIX+SKEW,4,113,2,5,2.106358137317028,2.2240787837484013,12,85.5,29.7
DD+VOL+SKEW+TERM,4,1,2,5,0.7527592849404919,1.2975408701497142,24,17.0,6.9
DD+REL_N+LVIX+SKEW,4,113,3,5,1.7999075012373418,2.013962595854252,12,85.4,30.0
DD+VOL+SKEW+TERM,4,1,3,5,0.7594327254866989,1.2892921558801294,24,17.2,6.9
DD+VOL+SKEW+TERM,4,2,1,5,0.6694503427634722,0.6917167072807917,24,22.4,8.8
DD+REL_N+LVIX+SKEW,4,114,1,5,0.721806189233479,2.316869803095608,12,87.8,30.7
DD+VOL+SKEW+TERM,4,2,2,5,0.2004508786073485,0.29503698119413657,24,21.8,8.8
DD+VOL+SKEW+TERM,4,2,3,5,0.6811527121207379,0.7081843704123265,24,22.5,8.8
DD+VOL+SKEW+TERM,4,3,1,5,-0.6487998234256769,-0.8242257299425029,24,27.7,10.4
DD+REL_N+LVIX+SKEW,4,114,2,5,0.8908258920314966,1.9496904214338846,12,88.1,31.0
DD+VOL+SKEW+TERM,4,3,2,5,-0.7154528106753125,-0.8781166393246428,24,27.9,10.4
DD+VOL+SKEW+TERM,4,3,3,5,-0.630425245469761,-0.822929344311979,24,27.8,10.4
DD+REL_N+LVIX+SKEW,4,114,3,5,-0.05549617505676871,1.475582294263103,12,87.6,31.1
DD+VOL+SKEW+TERM,4,4,1,5,0.9653963950904488,1.564456187946209,24,32.8,12.0
DD+VOL+SKEW+TERM,4,4,2,5,0.4219708377042428,1.368735293893187,24,33.1,11.7
DD+VOL+SKEW+TERM,4,4,3,5,0.7841310093459244,1.543351745558577,24,32.9,11.9
DD+VOL+SKEW+TERM,4,5,1,5,1.2136995969933295,1.6254086041114297,24,38.2,13.5
DD+VOL+SKEW+TERM,4,5,2,5,1.0469667205214235,1.4980061570998005,24,38.2,13.7
DD+VOL+SKEW+TERM,4,5,3,5,1.0089270221079356,1.4721846954644255,24,37.6,14.0
DD+VOL+SKEW+TERM,4,6,1,5,0.05769254812316396,-0.24932613098679582,30,42.9,15.6
DD+VOL+SKEW+TERM,4,6,2,5,0.058469022838052456,-0.2645714023236603,30,43.1,15.4
DD+VOL+SKEW+TERM,4,6,3,5,0.44638451434859217,-0.079989298489249,30,43.2,15.3
DD+VOL+SKEW+TERM,4,7,1,5,1.5372816273869074,1.5942449976381199,18,49.5,17.2
DD+VOL+SKEW+TERM,4,7,2,5,1.0739896924451515,1.4371943006325025,18,49.8,17.3
DD+VOL+SKEW+TERM,4,7,3,5,1.2046131659241412,1.4977113873940153,18,50.1,17.8
DD+VOL+SKEW+TERM,4,101,1,5,-0.2611434585189937,0.0611487745064532,12,53.2,18.9
DD+VOL+SKEW+TERM,4,101,2,5,-0.18541488575621054,0.08385753033312342,12,53.5,19.0
DD+VOL+SKEW+TERM,4,101,3,5,-0.029340240200238833,0.1633447055176441,12,53.4,18.9
DD+VOL+SKEW+TERM,4,102,1,5,-0.792860939896654,0.8393243652560101,12,56.3,19.5
DD+VOL+SKEW+TERM,4,102,2,5,-0.26384697961756576,1.2041858863267128,12,56.3,19.6
DD+VOL+SKEW+TERM,4,102,3,5,-1.2736671785732796,0.848155281771,12,56.7,19.5
DD+VOL+SKEW+TERM,4,103,1,5,1.6789003418509525,2.963502369415271,12,59.0,20.6
DD+VOL+SKEW+TERM,4,103,2,5,1.5444502068557218,2.6164676149263664,12,58.6,21.3
DD+VOL+SKEW+TERM,4,103,3,5,1.4858567745819191,2.943498109764792,12,59.0,20.8
DD+VOL+SKEW+TERM,4,104,1,5,-0.6180309972854994,0.6626806683491129,12,61.4,21.6
DD+VOL+SKEW+TERM,4,104,2,5,-0.4246472439616712,0.7141872367507954,12,62.5,21.3
DD+VOL+SKEW+TERM,4,104,3,5,-0.7497054774407697,0.5714659963156754,12,61.6,21.2
DD+VOL+SKEW+TERM,4,105,1,5,-2.25404248388256,-0.7910388011236438,12,64.7,22.1
DD+VOL+SKEW+TERM,4,105,2,5,-2.3414057764509155,-1.0575108920338687,12,64.8,22.4
DD+VOL+SKEW+TERM,4,105,3,5,-3.010675595199482,-1.388526846145441,12,63.8,22.6
DD+VOL+SKEW+TERM,4,106,1,5,0.6361672393196166,1.8076436606751907,12,66.6,23.4
DD+VOL+SKEW+TERM,4,106,2,5,1.1082247567413521,2.0416424591803426,12,66.3,23.2
DD+VOL+SKEW+TERM,4,106,3,5,0.8228009848609865,1.8401628313776872,12,66.9,23.1
DD+VOL+SKEW+TERM,4,107,1,5,-0.4119865292242938,2.9330867963811644,12,69.4,23.9
DD+VOL+SKEW+TERM,4,107,2,5,-0.10916184934074785,2.0041988132919295,12,69.5,23.8
DD+VOL+SKEW+TERM,4,107,3,5,1.056396844751201,3.0369850441443713,12,69.6,24.5
DD+VOL+SKEW+TERM,4,108,1,5,-0.14542340911423066,-0.10923981944023778,12,71.1,25.5
DD+VOL+SKEW+TERM,4,108,2,5,0.23253515272555125,0.08244619179580862,12,71.6,25.4
DD+VOL+SKEW+TERM,4,108,3,5,-0.16528917668985724,-0.11536219392460738,12,71.3,25.0
DD+VOL+SKEW+TERM,4,109,1,5,-0.46873067391151857,0.8727270077471893,12,75.1,25.5
DD+VOL+SKEW+TERM,4,109,2,5,-0.2894021831867702,1.1851523353983597,12,74.6,25.5
DD+VOL+SKEW+TERM,4,109,3,5,-0.8884330077866444,0.6339983301834416,12,75.0,25.6
DD+VOL+SKEW+TERM,4,110,1,5,1.9679432726785329,1.405264623322478,12,77.2,26.9
DD+VOL+SKEW+TERM,4,110,2,5,2.4353666296889958,1.6145796799560024,12,76.6,26.9
DD+VOL+SKEW+TERM,4,110,3,5,3.1743252927886796,1.8373800873838984,12,76.8,26.9
DD+VOL+SKEW+TERM,4,111,1,5,-1.765793222889868,-0.050009237184162135,12,79.1,27.8
DD+VOL+SKEW+TERM,4,111,2,5,-3.318054744468985,-1.2019831488018802,12,79.9,27.4
DD+VOL+SKEW+TERM,4,111,3,5,-3.759871613408672,-1.4008467581754886,12,80.1,27.4
DD+VOL+SKEW+TERM,4,112,1,5,1.1329652390161216,0.3507064993077852,12,82.6,28.4
DD+VOL+SKEW+TERM,4,112,2,5,1.0950513751362965,0.31597419904342433,12,82.6,29.0
DD+VOL+SKEW+TERM,4,112,3,5,1.5321784765310729,0.502904271013245,12,82.2,29.0
DD+VOL+SKEW+TERM,4,113,1,5,1.9379422410006109,2.013257811551579,12,84.8,29.8
DD+VOL+CS+LVIX,4,1,1,5,0.4718504047056215,1.177069958427182,24,17.3,7.3
DD+VOL+SKEW+TERM,4,113,2,5,2.2616169289961263,2.1856694663225755,12,84.5,30.2
DD+VOL+CS+LVIX,4,1,2,5,0.30379179886913166,1.0846694180245304,24,18.0,7.3
DD+VOL+SKEW+TERM,4,113,3,5,1.2356921157304033,1.641307881266149,12,85.2,31.0
DD+VOL+CS+LVIX,4,1,3,5,0.3986961115084445,1.1391109952627747,24,17.7,7.2
DD+VOL+CS+LVIX,4,2,1,5,0.6004955232363851,0.6171302432461648,24,23.6,9.1
DD+VOL+SKEW+TERM,4,114,1,5,0.5883608868768984,1.797703347833529,12,88.8,31.9
DD+VOL+CS+LVIX,4,2,2,5,0.7248216663265775,0.7029110548439942,24,23.4,9.2
DD+VOL+CS+LVIX,4,2,3,5,0.797074295144631,0.7445726937467375,24,23.3,9.2
DD+VOL+CS+LVIX,4,3,1,5,0.10444449529490211,-0.40545245041493627,24,28.6,10.5
DD+VOL+SKEW+TERM,4,114,2,5,1.2905419243035419,2.1242863727557517,12,90.4,31.8
DD+VOL+CS+LVIX,4,3,2,5,-0.5749047668579768,-0.7759329166073725,24,28.6,10.7
DD+VOL+CS+LVIX,4,3,3,5,-0.452509423005318,-0.7194958925367496,24,28.6,10.5
DD+VOL+SKEW+TERM,4,114,3,5,-0.06268529772269085,1.6327889357859433,12,90.7,31.2
DD+VOL+CS+LVIX,4,4,1,5,1.0597408766792336,1.7409180506016413,24,33.1,12.2
DD+VOL+CS+LVIX,4,4,2,5,1.262844560748653,1.814340004058329,24,33.2,12.0
DD+VOL+CS+LVIX,4,4,3,5,0.534427985016626,1.3733002705165207,24,33.1,11.9
DD+VOL+CS+LVIX,4,5,1,5,1.2701359684927795,1.7809769684398218,24,38.3,13.7
DD+VOL+CS+LVIX,4,5,2,5,1.3444753387371287,1.7806516156842955,24,38.2,13.8
DD+VOL+CS+LVIX,4,5,3,5,1.6803111307295866,2.0033912367761073,24,38.0,13.7
DD+VOL+CS+LVIX,4,6,1,5,-0.2991960059318424,-0.4184618309288829,30,43.2,15.6
DD+VOL+CS+LVIX,4,6,2,5,-0.23840774897973213,-0.38755184388151764,30,43.0,15.6
DD+VOL+CS+LVIX,4,6,3,5,-0.14051803385865522,-0.34242255767759244,30,43.4,15.3
DD+VOL+CS+LVIX,4,7,1,5,1.4430941677597333,1.5733629896250594,18,49.9,17.3
DD+VOL+CS+LVIX,4,7,2,5,0.9578823834507536,1.3272497286881975,18,50.2,17.6
DD+VOL+CS+LVIX,4,7,3,5,1.2612003878256322,1.4504105436090797,18,49.4,17.5
DD+VOL+CS+LVIX,4,101,1,5,0.49014117254949746,0.42565668402436624,12,53.7,18.5
DD+VOL+CS+LVIX,4,101,2,5,0.38593398850010807,0.36346000580212373,12,53.7,19.0
DD+VOL+CS+LVIX,4,101,3,5,0.27392803579732933,0.3060539815101959,12,53.3,19.0
DD+VOL+CS+LVIX,4,102,1,5,-0.5059256938497175,1.1835363943333592,12,56.3,19.7
DD+VOL+CS+LVIX,4,102,2,5,-0.9688824549383674,0.7642682503609445,12,56.3,19.4
DD+VOL+CS+LVIX,4,102,3,5,-0.4771172799570338,1.0373170950792354,12,56.5,19.7
DD+VOL+CS+LVIX,4,103,1,5,1.2131304469397493,2.562074671453982,12,58.5,20.7
DD+VOL+CS+LVIX,4,103,2,5,1.8544247610150613,3.260071506338743,12,58.7,20.4
DD+VOL+CS+LVIX,4,103,3,5,0.7994020082955152,2.4092646060852894,12,59.1,20.8
DD+VOL+CS+LVIX,4,104,1,5,-0.20581277992469163,0.8442709643651373,12,61.2,21.6
DD+VOL+CS+LVIX,4,104,2,5,-0.37291479231906793,0.5431995346381854,12,61.8,21.4
DD+VOL+CS+LVIX,4,104,3,5,-0.5674234092167838,0.5573629847265693,12,61.6,21.0
DD+VOL+CS+LVIX,4,105,1,5,-0.3491332832489901,-0.19883284655568584,12,64.3,22.5
DD+VOL+CS+LVIX,4,105,2,5,-1.2051152229295727,-0.6291448856063034,12,63.9,22.7
DD+VOL+CS+LVIX,4,105,3,5,-1.2989306945605754,-0.698743015403472,12,64.3,22.2
DD+VOL+CS+LVIX,4,106,1,5,1.3538636890760052,2.2606371585192897,12,67.1,23.4
DD+VOL+CS+LVIX,4,106,2,5,1.3243054667876875,2.162840883915215,12,66.5,23.2
DD+VOL+CS+LVIX,4,106,3,5,1.083253243360102,2.061245125991784,12,66.9,23.5
DD+VOL+CS+LVIX,4,107,1,5,-1.0270105102050895,2.0448947610804438,12,69.4,23.9
DD+VOL+CS+LVIX,4,107,2,5,-1.1173423067590347,2.2949574786870617,12,69.2,24.1
DD+VOL+CS+LVIX,4,107,3,5,-2.1538440545521977,1.696171839179903,12,69.2,23.9
DD+VOL+CS+LVIX,4,108,1,5,0.16283077452611516,0.03840161273151676,12,72.1,24.8
DD+VOL+CS+LVIX,4,108,2,5,0.7593875412404124,0.35264591002365797,12,72.2,25.2
DD+VOL+CS+LVIX,4,108,3,5,0.3769044911087079,0.14556477010940594,12,71.5,25.3
DD+VOL+CS+LVIX,4,109,1,5,-0.27712750533684655,1.1574383471420366,12,74.7,25.6
DD+VOL+CS+LVIX,4,109,2,5,0.5154652675294525,1.4356852166752614,12,74.0,25.4
DD+VOL+CS+LVIX,4,109,3,5,-0.20970893708240151,1.4061520427937042,12,75.1,25.8
DD+VOL+CS+LVIX,4,110,1,5,2.3075983453881808,1.6118526599911198,12,76.5,26.8
DD+VOL+CS+LVIX,4,110,2,5,3.568914614108085,1.928571860092371,12,77.0,26.5
DD+VOL+CS+LVIX,4,110,3,5,3.135953831344608,1.9307772506525251,12,77.2,26.7
DD+VOL+CS+LVIX,4,111,1,5,0.07497554418267213,0.9855837881386595,12,79.3,28.0
DD+VOL+CS+LVIX,4,111,2,5,-2.8583143189805806,-1.1671648009810562,12,79.6,27.5
DD+VOL+CS+LVIX,4,111,3,5,-2.6976234849361607,-0.9539422125533437,12,80.0,27.2
DD+VOL+CS+LVIX,4,112,1,5,0.6293836247933452,0.12840327420382425,12,82.8,28.7
DD+VOL+CS+LVIX,4,112,2,5,1.1058198494381968,0.3313828358871998,12,81.7,28.7
DD+VOL+CS+LVIX,4,112,3,5,0.6195115742245747,0.12981089318923844,12,82.5,28.3
DD+VOL+CS+LVIX,4,113,1,5,1.6384084472055624,1.9993392368067096,12,85.4,29.7
DD+SKEW+TERM,3,1,1,5,0.46014897308713026,1.1912385130552625,24,17.0,7.1
DD+VOL+CS+LVIX,4,113,2,5,0.8018651362525749,1.6100899139482174,12,84.6,29.9
DD+VOL+CS+LVIX,4,113,3,5,0.850096174726252,1.5634548248831301,12,85.0,29.8
DD+SKEW+TERM,3,1,2,5,0.6666778242084898,1.3044077728167163,24,17.3,6.9
DD+SKEW+TERM,3,1,3,5,0.5457170839576464,1.2173183714788958,24,17.1,6.9
DD+SKEW+TERM,3,2,1,5,0.7032629192676636,0.6948657341358001,24,22.1,8.5
DD+VOL+CS+LVIX,4,114,1,5,1.042335506359182,2.1489619995843205,12,87.4,30.9
DD+SKEW+TERM,3,2,2,5,0.970003218859373,0.9189464423332275,24,22.3,8.9
DD+SKEW+TERM,3,2,3,5,0.81369496525724,0.7824735075128508,24,22.2,8.9
DD+SKEW+TERM,3,3,1,5,-0.4677396580781937,-0.7126414139958192,24,27.5,10.4
DD+VOL+CS+LVIX,4,114,2,5,1.479866976522362,2.56987913943668,12,88.3,31.3
DD+VOL+CS+LVIX,4,114,3,5,1.7931927443815496,3.0007621319102875,12,87.2,31.2
DD+SKEW+TERM,3,3,2,5,-0.6517784672159905,-0.8291116979263856,24,27.7,10.4
DD+SKEW+TERM,3,3,3,5,-0.33684476386794027,-0.6663026016613196,24,27.8,10.1
DD+SKEW+TERM,3,4,1,5,1.2956936117771656,1.8475941501837765,24,32.8,11.8
DD+SKEW+TERM,3,4,2,5,0.7059540834263759,1.4194225087818715,24,32.8,11.9
DD+SKEW+TERM,3,4,3,5,0.8030294583176001,1.5017125378832599,24,32.5,11.9
DD+SKEW+TERM,3,5,1,5,0.30337979148049926,1.0223319878056407,24,38.2,13.8
DD+SKEW+TERM,3,5,2,5,0.40928548460805775,1.0437768660976707,24,37.5,13.9
DD+SKEW+TERM,3,5,3,5,-0.05750554946477548,0.7794403665440142,24,37.4,13.8
DD+SKEW+TERM,3,6,1,5,-0.04493064112480394,-0.30871473881557104,30,43.2,15.3
DD+SKEW+TERM,3,6,2,5,0.07087872180449777,-0.2461235447383121,30,42.9,15.4
DD+SKEW+TERM,3,6,3,5,-0.02731814379557605,-0.2980189832771064,30,43.3,15.5
DD+SKEW+TERM,3,7,1,5,1.5176714685468158,1.5627674380206864,18,50.0,17.3
DD+SKEW+TERM,3,7,2,5,1.4988290963036943,1.5949462745714158,18,49.8,17.6
DD+SKEW+TERM,3,7,3,5,1.291490835961984,1.5508651015034773,18,49.2,17.5
DD+SKEW+TERM,3,101,1,5,1.07535492004065,0.6818012325876687,12,53.1,18.9
DD+SKEW+TERM,3,101,2,5,1.0200700860087475,0.6645231059538096,12,53.4,18.4
DD+SKEW+TERM,3,101,3,5,1.1829722614138891,0.7312875370347225,12,53.6,18.6
DD+SKEW+TERM,3,102,1,5,-0.7929602199871297,0.7118432989289813,12,56.5,19.5
DD+SKEW+TERM,3,102,2,5,-0.7939765480733018,0.6175176139506939,12,56.2,19.4
DD+SKEW+TERM,3,102,3,5,-1.173799282506071,0.24341063373450503,12,56.5,19.6
DD+SKEW+TERM,3,103,1,5,0.9290861258950543,2.3185150436201716,12,58.5,20.8
DD+SKEW+TERM,3,103,2,5,0.041184095884876246,1.5705967027983785,12,58.4,20.7
DD+SKEW+TERM,3,103,3,5,1.4850892447319504,3.03958497484439,12,58.9,20.2
DD+SKEW+TERM,3,104,1,5,-0.8826163778375671,0.4170592506604718,12,61.2,21.3
DD+SKEW+TERM,3,104,2,5,-0.5750856346307024,0.4197399292785623,12,61.7,21.2
DD+SKEW+TERM,3,104,3,5,-0.5216471667084559,0.5774521566188104,12,61.2,21.2
DD+SKEW+TERM,3,105,1,5,-1.8474002713729842,-0.7335051511855251,12,64.3,22.3
DD+SKEW+TERM,3,105,2,5,-1.8430668799323842,-0.8178768675751774,12,63.6,22.7
DD+SKEW+TERM,3,105,3,5,-1.3925702773943858,-0.6972449364727745,12,63.8,22.5
DD+SKEW+TERM,3,106,1,5,0.6698335402943929,2.21797327387466,12,66.6,22.9
DD+SKEW+TERM,3,106,2,5,0.5447369055658243,2.09164341603996,12,66.5,23.1
DD+SKEW+TERM,3,106,3,5,0.8915169872174156,2.1507543217502314,12,66.5,23.1
DD+SKEW+TERM,3,107,1,5,0.1580501945121218,2.4830444699627243,12,69.3,23.7
DD+SKEW+TERM,3,107,2,5,-0.8153734800901498,2.506276274583639,12,69.3,24.1
DD+SKEW+TERM,3,107,3,5,0.48563274003862383,2.601471237678875,12,68.8,24.2
DD+SKEW+TERM,3,108,1,5,-0.37861415199754206,-0.239130847077092,12,71.5,24.8
DD+SKEW+TERM,3,108,2,5,-0.12380382785354214,-0.09828354344544035,12,72.0,24.5
DD+SKEW+TERM,3,108,3,5,-0.44118291450621167,-0.26868988380061526,12,71.7,24.7
DD+SKEW+TERM,3,109,1,5,0.6947992459658453,1.9006974583245526,12,74.4,25.9
DD+SKEW+TERM,3,109,2,5,-0.14097180528906234,1.3004640103950351,12,74.4,25.6
DD+SKEW+TERM,3,109,3,5,-0.377862608768674,1.0244198075351822,12,75.0,26.0
DD+SKEW+TERM,3,110,1,5,1.6384772227887097,1.2579403200837413,12,76.5,26.9
DD+SKEW+TERM,3,110,2,5,2.0631188479727194,1.514964465744906,12,76.7,27.0
DD+SKEW+TERM,3,110,3,5,2.1172762451754603,1.4882359648608987,12,77.1,26.6
DD+SKEW+TERM,3,111,1,5,-2.6076718891182633,-0.9060089698802279,12,79.7,27.4
DD+SKEW+TERM,3,111,2,5,-2.8731501407698445,-1.1602887678640852,12,79.8,27.9
DD+SKEW+TERM,3,111,3,5,-2.1992588060827662,-0.6852979690708915,12,80.1,27.6
DD+SKEW+TERM,3,112,1,5,1.3973915834805586,0.4393313319982857,12,83.0,29.0
DD+SKEW+TERM,3,112,2,5,1.4105126379150552,0.4534407154568268,12,81.8,28.9
DD+SKEW+TERM,3,112,3,5,1.3052784706606884,0.42641656180979487,12,82.3,28.8
DD+SKEW+TERM,3,113,1,5,2.391295703684489,2.3907948896718483,12,85.3,29.3
DD+VOL+LVIX+TERM,4,1,1,5,0.47211096986331114,1.2523900362454137,24,16.7,6.8
DD+SKEW+TERM,3,113,2,5,1.6488374104697605,1.8334897207901382,12,85.4,29.6
DD+VOL+LVIX+TERM,4,1,2,5,-0.20037140361317202,0.9327196948458648,24,17.0,6.9
DD+VOL+LVIX+TERM,4,1,3,5,0.532532723503722,1.259582056930867,24,17.1,6.9
DD+SKEW+TERM,3,113,3,5,2.0779900183562967,2.229152565452229,12,84.8,29.5
DD+VOL+LVIX+TERM,4,2,1,5,0.621233030861283,0.6479681282993054,24,22.3,8.8
DD+VOL+LVIX+TERM,4,2,2,5,0.5982732713645378,0.6328667121262113,24,22.2,8.7
DD+SKEW+TERM,3,114,1,5,1.8495837579604628,2.5150905665881393,12,88.0,30.7
DD+VOL+LVIX+TERM,4,2,3,5,0.6134899281268691,0.6476693751014384,24,22.4,8.7
DD+VOL+LVIX+TERM,4,3,1,5,-0.5598893997051732,-0.7929412508816537,24,27.6,10.3
DD+SKEW+TERM,3,114,2,5,1.2753095447397982,2.1713432993242288,12,88.8,31.1
DD+SKEW+TERM,3,114,3,5,1.7082193087583977,2.4768418305392346,12,87.4,31.1
DD+VOL+LVIX+TERM,4,3,2,5,-0.46655073529252433,-0.7586632062673212,24,27.6,10.4
DD+VOL+LVIX+TERM,4,3,3,5,-0.5586871974914166,-0.8026235746219519,24,27.7,10.4
DD+VOL+LVIX+TERM,4,4,1,5,0.5765962735723436,1.439076562423195,24,32.9,11.9
DD+VOL+LVIX+TERM,4,4,2,5,0.3949185081660009,1.263661081826383,24,32.9,11.9
DD+VOL+LVIX+TERM,4,4,3,5,0.7889091227461497,1.5157784991648142,24,33.0,11.6
DD+VOL+LVIX+TERM,4,5,1,5,0.5175923597423249,1.1688813654255295,24,38.0,13.7
DD+VOL+LVIX+TERM,4,5,2,5,0.8498484837821644,1.4004635639037109,24,37.9,14.0
DD+VOL+LVIX+TERM,4,5,3,5,0.7205871282107673,1.3187737986445884,24,37.8,13.9
DD+VOL+LVIX+TERM,4,6,1,5,0.20452886923971056,-0.1764688546167785,30,43.1,15.8
DD+VOL+LVIX+TERM,4,6,2,5,0.2952801336679674,-0.1354409737630432,30,43.3,15.4
DD+VOL+LVIX+TERM,4,6,3,5,0.044315511745796676,-0.2584894174790195,30,43.0,15.3
DD+VOL+LVIX+TERM,4,7,1,5,0.7547892590721675,1.2200029779429908,18,50.1,17.1
DD+VOL+LVIX+TERM,4,7,2,5,1.2719390337706291,1.4102165953869368,18,50.1,17.4
DD+VOL+LVIX+TERM,4,7,3,5,0.8922174438029934,1.3761002051530917,18,49.3,17.5
DD+VOL+LVIX+TERM,4,101,1,5,-0.3102933219571149,0.04290964954574612,12,53.2,19.1
DD+VOL+LVIX+TERM,4,101,2,5,-0.40658603490397266,0.011354634472969484,12,53.4,18.8
DD+VOL+LVIX+TERM,4,101,3,5,-0.20919910719549853,0.07809174133806797,12,53.6,18.7
