date,year,rule,combo,strat_ret,bench_ret,pi
2022-05-31,2022,argmax,DD+REL_N+LVIX,-0.11239678470844798,-0.08326374462330233,0.9999999999657939
2022-06-30,2022,argmax,DD+REL_N+LVIX,0.09728721289537208,0.09578680296690267,1.0
2022-07-29,2022,argmax,DD+REL_N+LVIX,-0.026940470752792108,-0.03720915603244058,0.999999999996321
2022-08-31,2022,argmax,DD+REL_N+LVIX,-0.11170001824303545,-0.09060143112622249,1.0
2022-09-30,2022,argmax,DD+REL_N+LVIX,0.08793164788876406,0.07972071435890257,1.0
2022-10-31,2022,argmax,DD+REL_N+LVIX,0.126223940093707,0.051854475363991355,1.0
2022-11-30,2022,argmax,DD+REL_N+LVIX,-0.047164779332774014,-0.06051062403089913,1.0
2022-12-30,2022,argmax,DD+REL_N+LVIX,0.208460470424392,0.0667134364295063,1.0
2023-01-31,2023,rule_r,DD,0.01646080511340333,-0.022291356058107177,0.9999994454993808
2023-02-28,2023,rule_r,DD,0.022022203200550813,0.033341391580381546,0.999999999944232
2023-03-31,2023,rule_r,DD,-0.013428236252725365,0.011622047812869827,0.29731465937023055
2023-04-28,2023,rule_r,DD,0.14934836640138746,0.007664292128476788,0.02421293744796159
2023-05-31,2023,rule_r,DD,0.07940502905157946,0.06831981811864347,0.004483785653512675
2023-06-30,2023,rule_r,DD,0.0347746263909089,0.035311244659540594,0.0034024601948479437
2023-07-31,2023,rule_r,DD,-0.034149621311844035,-0.01730556452833931,0.0033442078074810626
2023-08-31,2023,rule_r,DD,-0.047554505353365584,-0.047241490420624394,0.005420184480632088
2023-09-29,2023,rule_r,DD,-0.05194412320388419,-0.02492324021272161,0.9294270127289204
2023-10-31,2023,rule_r,DD,0.13650925943404413,0.0926663193820266,0.9999998421400781
2023-11-30,2023,rule_r,DD,0.12649646156798647,0.0492037631177523,0.30671051205950917
2023-12-29,2023,rule_r,DD,0.059253559807498475,0.014557354915301676,0.025101985116173595
2023-01-31,2023,argmax,DD+CS+LVIX,-0.05042396784343797,-0.022291356058107177,0.9999991056795401
2023-02-28,2023,argmax,DD+CS+LVIX,0.013697992016934417,0.033341391580381546,0.999999998600781
2023-03-31,2023,argmax,DD+CS+LVIX,0.006056950062047339,0.011622047812869827,0.9610864099327412
2023-04-28,2023,argmax,DD+CS+LVIX,0.154621657050274,0.007664292128476788,0.5601607986643946
2023-05-31,2023,argmax,DD+CS+LVIX,0.09161499647903722,0.06831981811864347,0.14589735289408792
2023-06-30,2023,argmax,DD+CS+LVIX,0.05104313858651422,0.035311244659540594,0.004240200633725045
2023-07-31,2023,argmax,DD+CS+LVIX,-0.02944628421006243,-0.01730556452833931,0.0007318075857095724
2023-08-31,2023,argmax,DD+CS+LVIX,-0.059756102300434086,-0.047241490420624394,0.0023478151313656675
2023-09-29,2023,argmax,DD+CS+LVIX,-0.03844373238408177,-0.02492324021272161,0.4418587757510584
2023-10-31,2023,argmax,DD+CS+LVIX,0.07959736970046137,0.0926663193820266,0.9999763308963092
2023-11-30,2023,argmax,DD+CS+LVIX,0.031312320427043204,0.0492037631177523,0.14319623921801314
2023-12-29,2023,argmax,DD+CS+LVIX,0.02759532899648805,0.014557354915301676,0.0004171789286450075
2024-01-31,2024,rule_r,DD,0.07814992546996236,0.05504154348415248,0.004895636417071318
2024-02-29,2024,rule_r,DD,0.03537124777042296,0.03276096059177169,0.003923314777176708
2024-03-28,2024,rule_r,DD,-0.020845560535062358,-0.040683983964839965,0.0038712189809936336
2024-04-30,2024,rule_r,DD,0.12694050010566896,0.047757183674593126,0.10099679150853078
2024-05-31,2024,rule_r,DD,0.04394601162072849,0.03417636320616181,0.009508929034112407
2024-06-28,2024,rule_r,DD,0.03565581518714144,0.013554578147688914,0.004171597791701115
2024-07-31,2024,rule_r,DD,0.020202388262644602,0.0223767398305628,0.0038845136714913144
2024-08-30,2024,rule_r,DD,0.044140005547195875,0.021886535287879785,0.003869141704513389
2024-09-30,2024,rule_r,DD,0.04902515050139075,-0.0063387562501749884,0.0038683187951971637
2024-10-31,2024,rule_r,DD,0.055260620850846334,0.06726417054402659,0.003795013679289719
2024-11-29,2024,rule_r,DD,-0.04855271464167774,-0.026326940169548126,0.0038643504714151373
2024-12-31,2024,rule_r,DD,-0.026112715603348435,0.03197096026301305,0.01845504227348805
2024-01-31,2024,argmax,DD+CS+LVIX,0.08791979456718098,0.05504154348415248,0.00021574918602442053
2024-02-29,2024,argmax,DD+CS+LVIX,0.0887232322960304,0.03276096059177169,0.00043100484911262664
2024-03-28,2024,argmax,DD+CS+LVIX,-0.06042928324011087,-0.040683983964839965,0.0003696381667382422
2024-04-30,2024,argmax,DD+CS+LVIX,-0.005640149176379055,0.047757183674593126,0.017681782138114013
2024-05-31,2024,argmax,DD+CS+LVIX,0.08891179245630751,0.03417636320616181,0.0003256734683713923
2024-06-28,2024,argmax,DD+CS+LVIX,-0.036378219843505505,0.013554578147688914,0.00019015636492126267
2024-07-31,2024,argmax,DD+CS+LVIX,0.04654436437035374,0.0223767398305628,0.0006738645364872154
2024-08-30,2024,argmax,DD+CS+LVIX,0.026709397512063013,0.021886535287879785,0.044825776538017253
2024-09-30,2024,argmax,DD+CS+LVIX,-0.02967001625898689,-0.0063387562501749884,0.017477207019657742
2024-10-31,2024,argmax,DD+CS+LVIX,0.07229431974176267,0.06726417054402659,0.10785346694142853
2024-11-29,2024,argmax,DD+CS+LVIX,-0.06859559224210324,-0.026326940169548126,0.018936787541130443
2024-12-31,2024,argmax,DD+CS+LVIX,0.03125662898837631,0.03197096026301305,0.012040807703380958
2025-01-31,2025,rule_r,DD,0.001918523428169849,-0.019625234157480673,0.004462407648645284
2025-02-28,2025,rule_r,DD,-0.07125547818035897,-0.0599579473730804,0.005417994576766616
2025-03-31,2025,rule_r,DD,0.011625206115425014,-0.0041064226428251275,0.9960920348222622
2025-04-30,2025,rule_r,DD,0.1620049459371503,0.06453758927808287,0.9999870927642948
2025-05-30,2025,rule_r,DD,0.06542751633920968,0.05212040558298125,0.37102610426403
2025-06-30,2025,rule_r,DD,0.023794532412309354,0.024198496886127147,0.03146526691499614
2025-07-31,2025,rule_r,DD,-0.021399911613768446,0.020272664209341977,0.005210598136445517
2025-08-29,2025,rule_r,DD,0.023785199653903032,0.0383310038173313,0.0037789877552548727
2025-09-30,2025,rule_r,DD,-0.022790617008499714,0.023981095279364942,0.0037026629340966054
2025-10-31,2025,rule_r,DD,-0.06979759947671005,0.000718169763406706,0.0036985985867991605
2025-11-28,2025,rule_r,DD,-0.008738597306087456,-0.000443946754487294,0.0036983821658285866
2025-01-31,2025,argmax,DD+VOL+CS+LVIX,-0.01195197035705988,-0.019625234157480673,0.00986892831970035
2025-02-28,2025,argmax,DD+VOL+CS+LVIX,-0.11383189908833043,-0.0599579473730804,0.006699279823163219
2025-03-31,2025,argmax,DD+VOL+CS+LVIX,-0.002275462175817829,-0.0041064226428251275,0.9828826500609982
2025-04-30,2025,argmax,DD+VOL+CS+LVIX,0.07011621609270408,0.06453758927808287,0.999959377275742
2025-05-30,2025,argmax,DD+VOL+CS+LVIX,0.06839508990262282,0.05212040558298125,0.41062173397674967
2025-06-30,2025,argmax,DD+VOL+CS+LVIX,0.03842004606502692,0.024198496886127147,0.009982055055078747
2025-07-31,2025,argmax,DD+VOL+CS+LVIX,-0.018965038570732895,0.020272664209341977,0.00033865298387920337
2025-08-29,2025,argmax,DD+VOL+CS+LVIX,0.007306201770145447,0.0383310038173313,0.0037459007398653295
2025-09-30,2025,argmax,DD+VOL+CS+LVIX,-0.01606026659388307,0.023981095279364942,0.00038047348033812695
2025-10-31,2025,argmax,DD+VOL+CS+LVIX,-0.0018301922623639997,0.000718169763406706,0.008420736285047121
2025-11-28,2025,argmax,DD+VOL+CS+LVIX,-0.029617010922583533,-0.000443946754487294,0.018821567942990832
