date,pi_panic,cs_mom_short,cs_mom_mid,cs_mom_long,mom_overall,cs_disp_short,cs_disp_mid,cs_disp_long,pi_panic_freq_6mo,pi_panic_freq_12mo,past_sharpe_12mo,cs_skew_short,cs_skew_mid,cs_skew_long,cluster
2017-06-30,0,0.0020254865183777643,0.09506315143576616,0.18182970637227408,0.09297278144213933,0.2105248673686616,0.3736561906800949,0.52668851169118,0.0,0.0,0.7361942773608251,3.127818215819033,3.5162510486752727,5.0309800400229765,1
2017-07-31,0,0.02885393547927026,0.11047505049549886,0.19216042323416632,0.11049646973631182,0.1922529478530537,0.3768013557666703,0.5057687130151456,0.0,0.0,0.7156081022351749,3.0949556791788653,3.976521163081588,4.05780166283901,1
2017-08-31,0,0.023229736617976067,0.07481705638026025,0.18314272705752904,0.09372984001858843,0.18225188372519552,0.35382459942294514,0.4896455598015364,0.0,0.0,1.247436370630997,3.662531379407322,3.099993793342607,3.3758535419962117,1
2017-09-29,0,0.003643455063041827,0.04538918037531363,0.1464935271623417,0.06517538753356573,0.20096526397037917,0.36164642281167014,0.5007097599570494,0.0,0.0,0.8631486785674332,2.440088119627238,3.1797659195823433,3.774901220045554,0
2017-10-31,0,0.07288246451793995,0.09826403432022954,0.19727055477540162,0.12280568453785705,0.24410232080453756,0.3744589014579309,0.519990673940325,0.0,0.0,1.0757311417943032,5.340778460021226,3.171896673026322,3.2706154222754598,1
2017-11-30,0,0.05460219699634234,0.10003111866742291,0.18864606843181025,0.11442646136519184,0.2296309166380269,0.37872094229060993,0.5423033924122831,0.0,0.0,0.3760662045425134,3.592248757798046,3.295392981605862,3.7149067729129692,1
2017-12-29,0,0.07729411204495557,0.12803340934617125,0.18180068784573372,0.12904273641228686,0.2526376952425858,0.4027919612045995,0.5360821232682064,0.0,0.0,0.11883321545390176,3.5427775917025772,3.883886299426511,3.4768294302999037,1
2018-01-31,0,0.06467312372657696,0.13569767476264716,0.17295106135711458,0.12444061994877957,0.262826589618732,0.45413797315339205,0.5522241619393204,0.0,0.0,0.6810195439578133,5.744985278955178,5.625467818305619,4.708651879773537,1
2018-02-28,0,0.06079824663066548,0.16833688274600128,0.19171609788527408,0.14028374242064695,0.22430330358243514,0.46480824797360865,0.5462408172797176,0.0,0.0,1.078430520996018,3.452121937332815,5.4554778894889715,4.0290675464968535,1
2018-03-29,0,-0.00022090250300642322,0.09797314733634166,0.14253893687577487,0.08009706056970338,0.20017980277815833,0.4255916407853995,0.5338975072064038,0.0,0.0,0.8475645378017284,2.2047691204421187,4.840006104608974,3.990208424825605,0
2018-04-30,0,0.0022764037465025995,0.09208824805502266,0.14517540869595186,0.07984668683249237,0.20588065106600725,0.39878957871379206,0.5350352556639432,0.0,0.0,1.1200750345850357,4.428051495881315,4.247997410588642,4.359312847921975,1
2018-05-31,0,0.009257771044475121,0.07667585534984803,0.15091938751668055,0.07895100463700122,0.1959818692926888,0.36613181924433447,0.5548000102873664,0.0,0.0,1.3658653969365169,2.9914812553664585,3.5817383114111605,4.9866261208174745,1
2018-06-29,0,0.06099442412635694,0.10271197239540666,0.2192609473686038,0.12765578129678914,0.2374571038370338,0.40111860267827293,0.693953475963312,0.0,0.0,1.2886354493886996,4.836106224299733,3.9580191589415534,8.081556002838916,1
2018-07-31,0,0.06583791515814769,0.09630280772160124,0.20464203703303438,0.12226091997092776,0.27187373719615315,0.42475855269757223,0.6678915407274775,0.0,0.0,0.8938995379080517,9.66581691384135,5.200366013114651,7.283813701031644,1
2018-08-31,0,0.05208642788911882,0.09704349367379245,0.1950719924744449,0.1147339713457854,0.24409836075309893,0.44457536417033167,0.640673063229433,0.0,0.0,1.0916128887139551,7.755292586242149,7.940709411997835,6.919713379780821,1
2018-09-28,0,0.06751586260447116,0.1389557598686848,0.21644794940936715,0.14097319062750768,0.2381988238895857,0.5085861050814765,0.6661321209829825,0.0,0.0,1.062219680696743,4.262950059619281,9.740539438122699,7.440843841155289,1
2018-10-31,0,0.023824237051042817,0.11866717125065913,0.16574143990372397,0.10274428273514197,0.21870968375879996,0.45962524734777543,0.6150068614078688,0.0,0.0,0.2873372999961073,5.6196412271736556,7.121320209177853,7.779126912906492,1
2018-11-30,0,-0.08886265266623779,-0.00375597658978938,0.029313819476451702,-0.02110160325985849,0.18319501531894666,0.37196233555084585,0.5301020211372856,0.0,0.0,0.0875514270510185,2.628132821602179,5.8285431047529626,8.884588225418481,0
2018-12-31,1,-0.067634604246694,-0.020172026274584556,0.029305785247552667,-0.01950028175790863,0.1856595830786555,0.3419637791941307,0.534702426202183,0.0,0.0,0.24260934392447966,1.2148923268514928,4.502004614226788,9.82961127953429,0
2019-01-31,1,-0.1620465697584652,-0.1545872373762695,-0.09747751228656701,-0.13803710647376724,0.17680487513118587,0.31608016792358556,0.5292106865475221,0.16666666666666666,0.08333333333333333,0.23018259709999775,1.0600631326181151,5.057701348346129,13.843011659989813,0
2019-02-28,1,0.005408876221352426,-0.07694522939469746,-0.0015748437906140693,-0.02437039898798637,0.27277948682062647,0.5635199952069854,0.5477028585145343,0.3333333333333333,0.16666666666666666,0.26616066463286236,15.870446954990259,33.78801178964759,11.732656980377255,0
2019-03-29,1,0.08386237525564545,-0.05100668456056445,0.034680273795919946,0.02251198816366698,0.21860357272153913,0.3001817692554497,0.49788696665915483,0.5,0.25,0.251581148517218,2.7532279445132914,3.849122541808647,8.428473249076195,1
2019-04-30,0,0.06194001755565587,-0.04258603395173479,0.0044532027784835535,0.007935728794134877,0.2633101007172351,0.31779794651837356,0.5219171783919991,0.6666666666666666,0.3333333333333333,-0.13465759549721634,10.181587858466955,3.344734731293804,11.329544834011237,0
2019-05-31,0,0.0827307075718998,0.005141249806613974,0.010340543065437918,0.0327375001479839,0.23529645644503866,0.33468041136334603,0.4809879060106278,0.6666666666666666,0.3333333333333333,-0.2660842029566465,5.328334469283713,4.040359472251283,7.736666317892335,1
2019-06-28,0,-0.04950739127630732,-0.008412315789442234,-0.08926101611360716,-0.04906024105978557,0.21225739485032818,0.36615594891046416,0.4398606963993205,0.6666666666666666,0.3333333333333333,-0.4199966960941876,2.412077448951343,4.47942660668845,5.988888244706665,0
2019-07-31,0,0.013717900705119383,0.0838193456938576,-0.043392904383363115,0.01804811400520462,0.2223211682623127,0.4075617458992563,0.46126170956384593,0.5,0.3333333333333333,-0.4018312560521208,3.1380474841609907,4.371282111179156,5.672366982488604,0
2019-08-30,0,0.010910016786510717,0.0691284570215689,-0.0277137237593189,0.017441583349586908,0.21575846145985805,0.39955691276282296,0.44445137474813007,0.3333333333333333,0.3333333333333333,-0.4658567199061013,2.3736302494812973,3.4839906665871094,3.6860021647859025,0
2019-09-30,0,-0.03964496588459428,0.01165098873574881,-0.0520643784900863,-0.02668611854631059,0.2188167946562002,0.3826735015229637,0.4500318318740213,0.16666666666666666,0.3333333333333333,-0.7407465588148556,1.7897666764141387,2.4619862481416313,3.3231518286900537,0
2019-10-31,0,0.003877970083585187,-0.017031627921287623,0.02130760518296319,0.002717982448420253,0.21011779045622847,0.3131544969301109,0.4146504290818166,0.0,0.3333333333333333,-0.4685240760778946,2.550023063724565,1.426607930726154,2.236626310079622,0
2019-11-29,0,0.006417208037373305,-0.0005075005008989631,0.06371387005058687,0.02320785919568707,0.21841644731211401,0.3210724363772185,0.44397483977619323,0.0,0.3333333333333333,-0.22173367617847511,4.0304236373480995,1.5753335293028832,2.4186125816864967,0
2019-12-31,0,0.05202107502637432,0.03764646708896463,0.09221678779514297,0.06062810997016064,0.2652577641318876,0.3626413926858091,0.5055179341510165,0.0,0.3333333333333333,0.027275155479015024,5.127526193328882,2.559308194941274,4.208900802454256,0
2020-01-31,0,0.09185997892263517,0.07716702290718681,0.12796482758374605,0.09899727647118935,0.30643286297083655,0.4104598639327715,0.6134336794314892,0.0,0.25,-0.38377147563252784,6.3662488739400525,4.603150634929134,10.093548329876963,1
2020-02-28,1,0.03876850341577598,0.07590752811137452,0.062097288291580885,0.05892443993957713,0.32786949993532893,0.4352357850416557,0.5399074039286994,0.0,0.16666666666666666,-0.4132701297492964,8.643146829393512,4.861839586271121,5.000221277772514,1
2020-03-31,1,-0.04061605884974708,0.016430970753667125,0.01982777897708081,-0.0014524363729997126,0.536703871886211,0.7693450260202865,0.9846781411685743,0.16666666666666666,0.16666666666666666,-0.10033635297938186,19.886105251971586,20.058831698110666,28.762395282418666,1
2020-04-30,1,-0.2505410498885345,-0.2075828057189194,-0.2093857413131228,-0.22250319897352558,0.3444876185285428,0.4982386914865537,0.5916547832065228,0.3333333333333333,0.16666666666666666,1.0012974218333017,10.50646411392686,10.562960629871636,13.514742336340511,0
2020-05-29,1,-0.045208565886642155,-0.08071436064389036,-0.08975176674033553,-0.07189156442362267,0.36751795824206424,0.5650315666345328,0.64129266838218,0.5,0.25,0.8103333149733596,6.650071925005243,8.26877388010761,10.111714823512157,1
2020-06-30,1,0.06774933681877734,-0.024947869421424615,-0.0013190705801089542,0.013827465605747921,0.37097976056053983,0.7177624963988523,0.8185102497495857,0.6666666666666666,0.3333333333333333,1.3062211544180191,4.5670176608731765,11.230274558324945,13.724864367584775,0
