combo,n_features,fold,hmm_seed,n_xgb_seeds,fee,val_sharpe,n_val_months,hmm_elapsed_sec,xgb_elapsed_sec
DD+VOL+LVIX+TERM,4,2,0,5,0.001,0.49863905078335674,24,37.42416501045227,46.75897002220154
DD+VOL+LVIX+TERM,4,2,1,5,0.001,0.6341960167792713,24,37.118180990219116,47.84824299812317
DD+VOL+LVIX+TERM,4,2,2,5,0.001,-0.16248081556092653,24,37.53480076789856,48.743776082992554
DD+VOL+LVIX+TERM,4,3,0,5,0.001,-0.11195091262596567,24,46.7384397983551,58.7467782497406
DD+VOL+LVIX+TERM,4,3,1,5,0.001,0.12051897758745983,24,47.20124411582947,58.505104780197144
DD+VOL+LVIX+TERM,4,3,2,5,0.001,-0.13737024583148155,24,47.19068002700806,57.128215074539185
DD+VOL+LVIX+TERM,4,4,0,5,0.001,0.5068854925949916,24,56.04620003700256,66.675950050354
DD+VOL+LVIX+TERM,4,4,1,5,0.001,0.2964779810352403,24,55.149627923965454,67.33270502090454
DD+VOL+LVIX+TERM,4,4,2,5,0.001,1.2504370619170284,24,55.55808711051941,68.3213119506836
DD+VOL+LVIX+TERM,4,5,0,5,0.001,0.45944489334571004,24,64.22137784957886,79.38788604736328
DD+VOL+LVIX+TERM,4,5,1,5,0.001,-0.06348657963332399,24,65.16964983940125,79.40318417549133
DD+VOL+LVIX+TERM,4,5,2,5,0.001,0.30290295015604496,24,64.92608737945557,79.13411092758179
DD+VOL+LVIX+SKEW,4,1,0,5,0.001,0.3407520875146628,24,29.095523834228516,35.30186200141907
DD+VOL+LVIX+SKEW,4,1,1,5,0.001,1.3496261451786769,24,28.537608861923218,34.7900652885437
DD+VOL+LVIX+SKEW,4,1,2,5,0.001,-0.09860876630659618,24,28.70364809036255,33.62220311164856
DD+VOL+LVIX+SKEW,4,2,0,5,0.001,0.048157233308256,24,36.73543405532837,46.35255289077759
DD+VOL+LVIX+SKEW,4,2,1,5,0.001,0.3640530092858769,24,37.05772018432617,47.548502922058105
DD+VOL+LVIX+SKEW,4,2,2,5,0.001,0.48520768942964754,24,37.31180810928345,48.09020400047302
DD+VOL+LVIX+SKEW,4,3,0,5,0.001,-0.2788531092478003,24,47.141618967056274,57.730276107788086
DD+VOL+LVIX+SKEW,4,3,1,5,0.001,-0.23792194156017266,24,46.834628105163574,57.4617133140564
DD+VOL+LVIX+SKEW,4,3,2,5,0.001,-0.4978662038288053,24,47.32672691345215,55.346696853637695
DD+VOL+LVIX+SKEW,4,4,0,5,0.001,0.6457351616408749,24,54.74904823303223,65.31534385681152
DD+VOL+LVIX+SKEW,4,4,1,5,0.001,0.9769759927337681,24,54.910731077194214,66.33795022964478
DD+VOL+LVIX+SKEW,4,4,2,5,0.001,0.30190001719772463,24,54.813122034072876,67.19646191596985
DD+VOL+LVIX+SKEW,4,5,0,5,0.001,0.34157275403264975,24,65.07902383804321,79.52062487602234
DD+VOL+LVIX+SKEW,4,5,1,5,0.001,0.91088081654135,24,65.08070588111877,80.09229111671448
DD+VOL+DISP+REL_N,4,1,0,5,0.001,-0.0004521730210667453,24,28.687303066253662,36.919272899627686
DD+VOL+LVIX+SKEW,4,5,2,5,0.001,0.29834851317024536,24,64.82389903068542,79.6202540397644
DD+VOL+DISP+REL_N,4,1,1,5,0.001,0.6323086673936175,24,29.476457118988037,36.05819582939148
DD+VOL+DISP+REL_N,4,1,2,5,0.001,0.1914938954455585,24,29.652786016464233,34.99327993392944
DD+VOL+DISP+REL_N,4,2,0,5,0.001,0.3250025192272753,24,37.07374310493469,47.30675506591797
DD+VOL+DISP+REL_N,4,2,2,5,0.001,0.13071593639111723,24,36.86546206474304,45.77779197692871
DD+VOL+DISP+REL_N,4,2,1,5,0.001,0.484202747376089,24,37.1651451587677,47.71795296669006
DD+VOL+DISP+REL_N,4,3,0,5,0.001,-0.4267409355340018,24,46.303056955337524,57.603821992874146
DD+VOL+DISP+REL_N,4,3,1,5,0.001,-0.541725123141867,24,46.79476189613342,56.99634909629822
DD+VOL+DISP+REL_N,4,3,2,5,0.001,-0.5902391475974076,24,46.901305198669434,56.07965707778931
DD+VOL+DISP+REL_N,4,4,0,5,0.001,0.7106864395216834,24,55.088016748428345,65.67076516151428
DD+VOL+DISP+REL_N,4,4,1,5,0.001,0.8523420322359464,24,54.52322196960449,67.1162178516388
DD+VOL+DISP+REL_N,4,4,2,5,0.001,1.6824715903244598,24,54.84411597251892,67.07563400268555
DD+VOL+DISP+REL_N,4,5,0,5,0.001,0.30145297467693927,24,64.50065088272095,78.31315279006958
DD+VOL+DISP+REL_N,4,5,1,5,0.001,0.4345332204217414,24,64.93725204467773,78.25739407539368
DD+VOL+DISP+REL_N,4,5,2,5,0.001,0.25538628162230964,24,64.64188408851624,79.17708277702332
DD+VOL+DISP+TERM,4,1,0,5,0.001,0.10447238886751944,24,28.500218152999878,35.539060831069946
DD+VOL+DISP+TERM,4,1,1,5,0.001,0.5194218970216028,24,28.644695043563843,35.75079607963562
DD+VOL+DISP+TERM,4,1,2,5,0.001,0.3033176248713467,24,28.837677001953125,36.05494666099548
DD+VOL+DISP+TERM,4,2,0,5,0.001,0.2513028171425457,24,36.982988119125366,45.125351905822754
DD+VOL+DISP+TERM,4,2,1,5,0.001,0.2165853181014578,24,37.023972034454346,46.383325815200806
DD+VOL+DISP+TERM,4,2,2,5,0.001,0.2359531274970019,24,37.24321913719177,46.55688118934631
DD+VOL+DISP+TERM,4,3,0,5,0.001,0.13261459937776318,24,47.054656982421875,57.01253390312195
DD+VOL+DISP+TERM,4,3,1,5,0.001,-0.7147992050066764,24,46.80625510215759,57.426316022872925
DD+VOL+DISP+TERM,4,3,2,5,0.001,-1.3471636430005312,24,46.566076040267944,57.27962112426758
DD+VOL+DISP+TERM,4,4,0,5,0.001,1.273341714656262,24,55.5357608795166,64.74115872383118
DD+VOL+DISP+TERM,4,4,1,5,0.001,1.1880372321822852,24,55.60015082359314,66.50342202186584
DD+VOL+DISP+TERM,4,4,2,5,0.001,1.1551609967819711,24,55.4427969455719,66.59079790115356
DD+VOL+DISP+TERM,4,5,0,5,0.001,0.8251711296722269,24,64.6292519569397,80.10657405853271
DD+VOL+DISP+SKEW,4,1,0,5,0.001,0.4976034881960559,24,29.43796396255493,37.316077709198
DD+VOL+DISP+TERM,4,5,1,5,0.001,-0.19654497415652544,24,64.88012504577637,80.3400809764862
DD+VOL+DISP+TERM,4,5,2,5,0.001,-0.023258384238781387,24,65.1628749370575,81.56026792526245
DD+VOL+DISP+SKEW,4,1,1,5,0.001,0.55560197008147,24,28.853204011917114,36.97258710861206
DD+VOL+DISP+SKEW,4,1,2,5,0.001,0.3044161857111847,24,29.133886337280273,36.780739068984985
DD+VOL+DISP+SKEW,4,2,0,5,0.001,0.22787203067249553,24,37.88766694068909,47.429441928863525
DD+VOL+DISP+SKEW,4,2,1,5,0.001,-0.17756403370599447,24,37.815762996673584,45.9074809551239
DD+VOL+DISP+SKEW,4,2,2,5,0.001,0.28621894781776963,24,37.74276399612427,47.917418003082275
DD+VOL+DISP+SKEW,4,3,0,5,0.001,-0.15583119431117254,24,47.11029815673828,58.074243783950806
DD+VOL+DISP+SKEW,4,3,1,5,0.001,-0.5821004223048071,24,46.4504771232605,58.91416692733765
DD+VOL+DISP+SKEW,4,3,2,5,0.001,-0.10154284379370573,24,46.42434883117676,59.37188696861267
DD+VOL+DISP+SKEW,4,4,0,5,0.001,1.0222373378068235,24,55.2910840511322,67.30639982223511
DD+VOL+DISP+SKEW,4,4,1,5,0.001,1.0268534117650316,24,54.990962982177734,67.076092004776
DD+VOL+DISP+SKEW,4,4,2,5,0.001,1.056562571509303,24,55.05866312980652,68.17520117759705
DD+VOL+DISP+SKEW,4,5,0,5,0.001,-0.07524247191159701,24,64.8497850894928,79.69377207756042
DD+VOL+DISP+SKEW,4,5,1,5,0.001,-0.19922921468344962,24,65.12533402442932,80.41343426704407
DD+VOL+DISP+SKEW,4,5,2,5,0.001,0.19476636843932182,24,64.76757097244263,80.33383512496948
DD+VOL+REL_N+TERM,4,1,0,5,0.001,0.9770922589824408,24,28.984972953796387,36.79714608192444
DD+VOL+REL_N+TERM,4,1,1,5,0.001,0.8395534697569047,24,28.71189785003662,38.33114290237427
DD+VOL+REL_N+TERM,4,1,2,5,0.001,0.29077647489130326,24,28.45220685005188,37.91391611099243
DD+VOL+REL_N+TERM,4,2,0,5,0.001,0.4856653193574275,24,37.41376876831055,45.626625061035156
DD+VOL+REL_N+TERM,4,2,1,5,0.001,-0.19841766858924598,24,37.34018802642822,46.978087186813354
DD+VOL+REL_N+TERM,4,2,2,5,0.001,0.648060134937606,24,37.1903338432312,46.72016382217407
DD+VOL+REL_N+TERM,4,3,0,5,0.001,-0.49495565285017695,24,46.88581204414368,58.29696202278137
DD+VOL+REL_N+TERM,4,3,1,5,0.001,-0.658520097198632,24,46.49801993370056,59.24799609184265
DD+VOL+REL_N+TERM,4,3,2,5,0.001,-0.531892874525851,24,46.29799795150757,58.87899684906006
DD+VOL+REL_N+TERM,4,4,0,5,0.001,0.5062351939993077,24,55.21550893783569,64.62360191345215
DD+VOL+REL_N+TERM,4,4,1,5,0.001,0.5297212682028198,24,54.70997500419617,65.9478600025177
DD+VOL+REL_N+TERM,4,4,2,5,0.001,1.3059100974254148,24,55.243305921554565,67.32106924057007
DD+VOL+REL_N+TERM,4,5,0,5,0.001,0.39401010811960036,24,64.9178900718689,80.43892097473145
DD+VOL+REL_N+SKEW,4,1,0,5,0.001,0.5226304884157216,24,29.562583208084106,37.92893719673157
DD+VOL+REL_N+TERM,4,5,1,5,0.001,0.741149753568518,24,64.38006496429443,82.16119408607483
DD+VOL+REL_N+TERM,4,5,2,5,0.001,0.8211756379337645,24,64.24868988990784,82.65059399604797
DD+VOL+REL_N+SKEW,4,1,1,5,0.001,0.5993756813821294,24,29.276546001434326,36.75096011161804
DD+VOL+REL_N+SKEW,4,1,2,5,0.001,0.769592948820068,24,29.584059953689575,34.987130880355835
DD+VOL+REL_N+SKEW,4,2,0,5,0.001,0.44905410912149946,24,38.00825500488281,46.58875799179077
DD+VOL+REL_N+SKEW,4,2,1,5,0.001,0.21403972080416345,24,37.704939126968384,45.16999077796936
DD+VOL+REL_N+SKEW,4,2,2,5,0.001,0.21181893232722965,24,38.02139401435852,47.195263147354126
DD+VOL+REL_N+SKEW,4,3,0,5,0.001,-0.4187112543601895,24,47.36027431488037,57.63256883621216
DD+VOL+REL_N+SKEW,4,3,1,5,0.001,-0.3600431573009382,24,46.802520990371704,60.39484405517578
DD+VOL+REL_N+SKEW,4,3,2,5,0.001,-0.1955889821196185,24,46.867515087127686,59.28675198554993
DD+VOL+REL_N+SKEW,4,4,0,5,0.001,0.7590292944399166,24,54.74514889717102,65.54529523849487
DD+VOL+REL_N+SKEW,4,4,1,5,0.001,1.5879706769251023,24,54.67315602302551,65.7940821647644
DD+VOL+REL_N+SKEW,4,4,2,5,0.001,1.2268322236317422,24,54.88869094848633,65.67261385917664
DD+VOL+REL_N+SKEW,4,5,0,5,0.001,-0.08921839944817939,24,64.43316102027893,78.68822979927063
DD+VOL+REL_N+SKEW,4,5,1,5,0.001,0.19002572886840716,24,64.82824611663818,82.05335712432861
DD+VOL+TERM+SKEW,4,1,0,5,0.001,0.3845086950626197,24,28.545560121536255,36.822348833084106
DD+VOL+REL_N+SKEW,4,5,2,5,0.001,0.3589979372791409,24,64.64906406402588,81.82255363464355
DD+VOL+TERM+SKEW,4,1,1,5,0.001,0.15092875984944076,24,28.67394471168518,37.27906084060669
DD+VOL+TERM+SKEW,4,1,2,5,0.001,0.7331968713883735,24,28.672379732131958,36.69441223144531
DD+VOL+TERM+SKEW,4,2,0,5,0.001,0.10210751614019303,24,37.60921120643616,46.7282497882843
DD+VOL+TERM+SKEW,4,2,2,5,0.001,0.5274029256382157,24,38.20927810668945,46.59260177612305
DD+VOL+TERM+SKEW,4,2,1,5,0.001,0.29145292408478124,24,38.256808280944824,49.16507887840271
DD+VOL+TERM+SKEW,4,3,0,5,0.001,-0.4138525435655869,24,47.55158615112305,57.538357973098755
DD+VOL+TERM+SKEW,4,3,1,5,0.001,-0.45260754834908346,24,47.98198199272156,58.34015202522278
DD+VOL+TERM+SKEW,4,3,2,5,0.001,-0.4507352258162877,24,47.96541690826416,59.47167491912842
DD+VOL+TERM+SKEW,4,4,0,5,0.001,1.033787425604716,24,54.71371388435364,64.76961731910706
DD+VOL+TERM+SKEW,4,4,2,5,0.001,1.0223136407196687,24,54.706384897232056,67.90574288368225
DD+VOL+TERM+SKEW,4,4,1,5,0.001,1.0237632370184508,24,54.7861909866333,68.3768150806427
DD+VOL+TERM+SKEW,4,5,0,5,0.001,-0.35112410699922186,24,64.09856176376343,77.80950593948364
DD+VOL+TERM+SKEW,4,5,1,5,0.001,0.09130216915987227,24,64.47865605354309,78.5188102722168
DD+CS+LVIX+DISP,4,1,0,5,0.001,0.9094241104397814,24,28.320922136306763,35.33630704879761
DD+VOL+TERM+SKEW,4,5,2,5,0.001,0.22045381886684204,24,64.898677110672,77.6447389125824
DD+CS+LVIX+DISP,4,1,1,5,0.001,1.0292531047815652,24,29.405958890914917,35.97005295753479
DD+CS+LVIX+DISP,4,1,2,5,0.001,1.1126825591391212,24,29.308364152908325,35.7551531791687
DD+CS+LVIX+DISP,4,2,0,5,0.001,0.2995305551350113,24,37.28481602668762,45.02626013755798
DD+CS+LVIX+DISP,4,2,2,5,0.001,0.33740006494013347,24,37.36627507209778,44.67057418823242
DD+CS+LVIX+DISP,4,2,1,5,0.001,0.23047475014155278,24,37.335594177246094,46.541481018066406
DD+CS+LVIX+DISP,4,3,0,5,0.001,-0.2962672296903338,24,46.943658113479614,56.02074384689331
DD+CS+LVIX+DISP,4,3,2,5,0.001,-0.5325894129902062,24,47.168115854263306,57.03512501716614
DD+CS+LVIX+DISP,4,3,1,5,0.001,-0.5715637243532319,24,46.982890129089355,57.574573040008545
DD+CS+LVIX+DISP,4,4,0,5,0.001,0.9992238820472606,24,54.32290196418762,63.4409122467041
DD+CS+LVIX+DISP,4,4,1,5,0.001,1.135870215517312,24,54.45141816139221,65.13486790657043
DD+CS+LVIX+DISP,4,4,2,5,0.001,1.8164293384956636,24,54.728042125701904,65.49596500396729
DD+CS+LVIX+DISP,4,5,0,5,0.001,0.26580033850888546,24,64.69957900047302,76.36383295059204
DD+CS+LVIX+REL_N,4,1,0,5,0.001,0.1002981856849343,24,28.811790943145752,35.81937789916992
DD+CS+LVIX+DISP,4,5,1,5,0.001,0.41780615180784936,24,65.38513517379761,79.21104192733765
DD+CS+LVIX+DISP,4,5,2,5,0.001,0.45139496268630425,24,65.37809991836548,78.97315287590027
DD+CS+LVIX+REL_N,4,1,1,5,0.001,0.196179702112861,24,28.738234758377075,37.850029945373535
DD+CS+LVIX+REL_N,4,1,2,5,0.001,0.4232337815788227,24,28.922518968582153,37.22989201545715
DD+CS+LVIX+REL_N,4,2,0,5,0.001,0.5180396797352937,24,38.325035095214844,44.35609817504883
DD+CS+LVIX+REL_N,4,2,1,5,0.001,0.18830901100385036,24,37.2014741897583,44.370726108551025
DD+CS+LVIX+REL_N,4,2,2,5,0.001,-0.3213612208631002,24,37.39128589630127,47.48476696014404
DD+CS+LVIX+REL_N,4,3,0,5,0.001,-0.4869105909506496,24,46.62424683570862,57.89438009262085
DD+CS+LVIX+REL_N,4,3,1,5,0.001,-0.5950941114916841,24,46.24448895454407,59.83542203903198
DD+CS+LVIX+REL_N,4,3,2,5,0.001,-0.47434279873171964,24,46.44875383377075,60.02338409423828
DD+CS+LVIX+REL_N,4,4,0,5,0.001,0.4718699477329743,24,56.24317693710327,63.64097309112549
DD+CS+LVIX+REL_N,4,4,1,5,0.001,1.4693037379383376,24,55.699650049209595,65.98607778549194
DD+CS+LVIX+REL_N,4,4,2,5,0.001,1.1129615536520443,24,55.776991844177246,66.5267481803894
DD+CS+LVIX+TERM,4,1,0,5,0.001,0.7665062852701794,24,29.26863718032837,35.8695023059845
DD+CS+LVIX+REL_N,4,5,0,5,0.001,0.915863609683364,24,64.46806979179382,80.15415596961975
DD+CS+LVIX+REL_N,4,5,1,5,0.001,0.21286333564858229,24,64.19580721855164,81.5628879070282
DD+CS+LVIX+REL_N,4,5,2,5,0.001,0.3348509475084768,24,64.24533295631409,80.49428606033325
DD+CS+LVIX+TERM,4,1,1,5,0.001,-0.5891796616747429,24,29.267559051513672,34.64169478416443
DD+CS+LVIX+TERM,4,1,2,5,0.001,0.9920480505131298,24,29.331767797470093,32.619784116744995
DD+CS+LVIX+TERM,4,2,0,5,0.001,0.2435007771487122,24,36.95132923126221,45.67548894882202
DD+CS+LVIX+TERM,4,2,1,5,0.001,0.34679341014707166,24,36.80600714683533,46.88161897659302
DD+CS+LVIX+TERM,4,2,2,5,0.001,0.32050205521470276,24,36.65085816383362,48.529988050460815
DD+CS+LVIX+TERM,4,3,0,5,0.001,-0.21121267770590368,24,46.320307970047,59.084331035614014
DD+CS+LVIX+TERM,4,3,1,5,0.001,-0.26770775034652144,24,46.245256185531616,59.00650978088379
DD+CS+LVIX+TERM,4,3,2,5,0.001,-0.1619558603918163,24,47.40325212478638,56.22401785850525
DD+CS+LVIX+TERM,4,4,0,5,0.001,1.208001866090311,24,55.371700048446655,67.55009269714355
DD+CS+LVIX+TERM,4,4,1,5,0.001,1.1805545563725417,24,55.47077822685242,67.41075372695923
DD+CS+LVIX+TERM,4,4,2,5,0.001,1.6829062894956515,24,55.22003388404846,66.974445104599
DD+CS+LVIX+TERM,4,5,0,5,0.001,0.22984442184230625,24,64.7005558013916,79.6145372390747
DD+CS+LVIX+TERM,4,5,1,5,0.001,0.2949837847149609,24,64.55031394958496,78.87689089775085
DD+CS+LVIX+TERM,4,5,2,5,0.001,0.5635099253695399,24,65.64140892028809,78.07497811317444
DD+CS+LVIX+SKEW,4,1,0,5,0.001,0.12242762323687233,24,28.75936222076416,36.0562219619751
DD+CS+LVIX+SKEW,4,1,1,5,0.001,-0.22455239526140255,24,28.915385007858276,35.14793419837952
DD+CS+LVIX+SKEW,4,1,2,5,0.001,-0.18721467107648523,24,28.988447904586792,35.09705185890198
DD+CS+LVIX+SKEW,4,2,0,5,0.001,0.9318774949469767,24,37.30461096763611,46.987088203430176
DD+CS+LVIX+SKEW,4,2,1,5,0.001,1.246428892601935,24,37.49871516227722,47.185555934906006
DD+CS+LVIX+SKEW,4,2,2,5,0.001,0.6879335736261797,24,37.93233895301819,47.53321981430054
DD+CS+LVIX+SKEW,4,3,0,5,0.001,-0.2762946146156086,24,46.75325417518616,58.53465795516968
DD+CS+LVIX+SKEW,4,3,1,5,0.001,-0.4491280194038254,24,46.59257197380066,58.76594400405884
DD+CS+LVIX+SKEW,4,3,2,5,0.001,-0.36498074836841315,24,46.71318602561951,56.51902484893799
DD+CS+LVIX+SKEW,4,4,0,5,0.001,1.0599061236498248,24,55.28757905960083,66.04497504234314
DD+CS+LVIX+SKEW,4,4,1,5,0.001,0.4107633608830096,24,55.09255123138428,66.89734482765198
DD+CS+LVIX+SKEW,4,4,2,5,0.001,1.145464182210902,24,55.9608199596405,68.83250188827515
DD+CS+LVIX+SKEW,4,5,0,5,0.001,1.249502396153066,24,64.65960907936096,81.69482803344727
DD+CS+LVIX+SKEW,4,5,1,5,0.001,0.5556738739243064,24,64.64524102210999,82.03631520271301
DD+CS+LVIX+SKEW,4,5,2,5,0.001,0.5606088297806507,24,64.79503417015076,81.16456413269043
DD+CS+DISP+REL_N,4,1,0,5,0.001,0.6253601707193683,24,28.362002849578857,36.51920199394226
DD+CS+DISP+REL_N,4,1,1,5,0.001,1.0642445669723126,24,28.496840238571167,36.71223211288452
DD+CS+DISP+REL_N,4,1,2,5,0.001,0.1520794205265533,24,30.396682024002075,34.512442111968994
DD+CS+DISP+REL_N,4,2,0,5,0.001,0.4331583630593239,24,37.50796604156494,47.648865938186646
DD+CS+DISP+REL_N,4,2,1,5,0.001,-0.29326537084950793,24,37.714179039001465,48.82725715637207
DD+CS+DISP+REL_N,4,2,2,5,0.001,0.009806710337284065,24,37.57673192024231,48.80951499938965
DD+CS+DISP+REL_N,4,3,0,5,0.001,-0.48049068073413775,24,47.081815004348755,58.428428173065186
DD+CS+DISP+REL_N,4,3,1,5,0.001,-0.5098878257727251,24,46.28028631210327,57.791138887405396
DD+CS+DISP+REL_N,4,3,2,5,0.001,-0.30029711506823925,24,47.3671669960022,55.07505989074707
DD+CS+DISP+REL_N,4,4,0,5,0.001,0.2911701462040176,24,54.781102895736694,66.3782958984375
DD+CS+DISP+REL_N,4,4,1,5,0.001,1.4429020129138406,24,54.85838007926941,67.70474696159363
DD+CS+DISP+REL_N,4,4,2,5,0.001,0.9306878209753864,24,54.72077798843384,68.25891900062561
DD+CS+DISP+REL_N,4,5,0,5,0.001,0.4951281988156898,24,64.760488986969,80.6168041229248
DD+CS+DISP+REL_N,4,5,1,5,0.001,0.42725519137972107,24,64.63603901863098,80.7723970413208
DD+CS+DISP+REL_N,4,5,2,5,0.001,0.007337228187733813,24,66.28326082229614,77.98714208602905
DD+CS+DISP+TERM,4,1,0,5,0.001,-0.034214226182749254,24,29.150996923446655,35.65042996406555
DD+CS+DISP+TERM,4,1,1,5,0.001,0.5048514361730873,24,29.076349020004272,35.12114214897156
DD+CS+DISP+TERM,4,1,2,5,0.001,0.35962109600987613,24,28.672811031341553,35.94417190551758
DD+CS+DISP+TERM,4,2,0,5,0.001,0.28932878476226004,24,37.51840806007385,45.96068811416626
DD+CS+DISP+TERM,4,2,1,5,0.001,-0.4109670522824213,24,37.612350940704346,45.95612287521362
DD+CS+DISP+TERM,4,2,2,5,0.001,0.20070392391876038,24,37.979835987091064,47.480868101119995
DD+CS+DISP+TERM,4,3,0,5,0.001,-0.7105034592316758,24,46.609792947769165,57.035727977752686
DD+CS+DISP+TERM,4,3,1,5,0.001,-0.743077901686149,24,46.807077169418335,57.42674374580383
DD+CS+DISP+TERM,4,3,2,5,0.001,-0.44370047733901913,24,46.39730978012085,57.04189419746399
DD+CS+DISP+TERM,4,4,0,5,0.001,1.19929037760969,24,54.83428382873535,65.07438015937805
DD+CS+DISP+TERM,4,4,1,5,0.001,1.0706714991148285,24,55.01626968383789,64.91285610198975
DD+CS+DISP+TERM,4,4,2,5,0.001,-0.15128624736526466,24,55.26459217071533,65.3417809009552
DD+CS+DISP+TERM,4,5,0,5,0.001,-0.18023131890324312,24,64.02880835533142,79.01144599914551
DD+CS+DISP+TERM,4,5,1,5,0.001,0.7690882577071622,24,64.31759786605835,79.7252106666565
DD+CS+DISP+SKEW,4,1,0,5,0.001,-0.41807457152640487,24,29.410104990005493,37.19343614578247
DD+CS+DISP+TERM,4,5,2,5,0.001,0.6223511873191795,24,64.36401104927063,80.13301110267639
DD+CS+DISP+SKEW,4,1,1,5,0.001,0.27086976812665375,24,29.152207136154175,37.33632826805115
DD+CS+DISP+SKEW,4,1,2,5,0.001,0.03594700984044313,24,29.057020902633667,34.405293226242065
DD+CS+DISP+SKEW,4,2,0,5,0.001,0.5450084735525851,24,37.209999084472656,47.06326603889465
DD+CS+DISP+SKEW,4,2,2,5,0.001,0.4108373695631853,24,37.49555492401123,46.90172529220581
DD+CS+DISP+SKEW,4,2,1,5,0.001,0.18095388221561498,24,37.26672005653381,48.908615827560425
DD+CS+DISP+SKEW,4,3,0,5,0.001,-0.4619463554398501,24,46.15611481666565,57.480905055999756
DD+CS+DISP+SKEW,4,3,1,5,0.001,-0.45965078035496876,24,46.4321448802948,59.08893895149231
DD+CS+DISP+SKEW,4,3,2,5,0.001,-0.5107226603509237,24,47.67334008216858,57.282278060913086
DD+CS+DISP+SKEW,4,4,0,5,0.001,1.0211435591086004,24,54.83322095870972,65.38682794570923
DD+CS+DISP+SKEW,4,4,2,5,0.001,0.5366112760527753,24,55.071773052215576,67.48266077041626
DD+CS+DISP+SKEW,4,4,1,5,0.001,1.2274445978181536,24,54.99043607711792,68.21827912330627
DD+CS+DISP+SKEW,4,5,0,5,0.001,0.6080086160969463,24,63.644678831100464,79.41758418083191
DD+CS+DISP+SKEW,4,5,1,5,0.001,0.391587668377507,24,63.7769079208374,80.14573168754578
DD+CS+DISP+SKEW,4,5,2,5,0.001,-0.047838349152520054,24,64.8176817893982,78.0441198348999
DD+CS+REL_N+TERM,4,1,0,5,0.001,0.2112898411195949,24,28.60461115837097,36.62081694602966
DD+CS+REL_N+TERM,4,1,1,5,0.001,-0.514385585672792,24,28.857999086380005,37.437796115875244
DD+CS+REL_N+TERM,4,1,2,5,0.001,-0.9290466006494712,24,28.88000798225403,37.21404004096985
DD+CS+REL_N+TERM,4,2,0,5,0.001,0.4403276133811787,24,37.489778995513916,44.78110408782959
DD+CS+REL_N+TERM,4,2,1,5,0.001,-0.5718564551196905,24,37.74621105194092,45.49414801597595
DD+CS+REL_N+TERM,4,2,2,5,0.001,0.03119859970986574,24,37.9356107711792,45.786174058914185
DD+CS+REL_N+TERM,4,3,0,5,0.001,-0.34748011617414437,24,47.10958003997803,56.00756788253784
DD+CS+REL_N+TERM,4,3,2,5,0.001,-0.306626758679455,24,47.35346984863281,58.082744121551514
DD+CS+REL_N+TERM,4,3,1,5,0.001,-0.26503279649250683,24,47.53961396217346,58.11148166656494
DD+CS+REL_N+TERM,4,4,0,5,0.001,0.7507268278050636,24,54.33882808685303,64.81666302680969
DD+CS+REL_N+TERM,4,4,1,5,0.001,0.5562374324647433,24,54.7612578868866,62.94118571281433
DD+CS+REL_N+TERM,4,4,2,5,0.001,0.8438771363619911,24,55.290000915527344,65.07362103462219
DD+CS+REL_N+TERM,4,5,0,5,0.001,0.5272335786931396,24,64.46462488174438,77.76424384117126
DD+CS+REL_N+SKEW,4,1,0,5,0.001,0.8314473334434295,24,28.914757251739502,37.01038384437561
DD+CS+REL_N+SKEW,4,1,1,5,0.001,0.76601571335776,24,28.54588007926941,38.175296783447266
DD+CS+REL_N+TERM,4,5,1,5,0.001,-0.02713825790927914,24,64.99037837982178,80.44968914985657
DD+CS+REL_N+TERM,4,5,2,5,0.001,0.9693300659387263,24,65.01842999458313,80.2447919845581
DD+CS+REL_N+SKEW,4,1,2,5,0.001,0.28793095422571413,24,29.506023168563843,35.43443012237549
DD+CS+REL_N+SKEW,4,2,0,5,0.001,-0.14186328013870297,24,36.98314380645752,44.6256320476532
DD+CS+REL_N+SKEW,4,2,1,5,0.001,-0.08554178676164506,24,37.0048246383667,43.78913688659668
DD+CS+REL_N+SKEW,4,2,2,5,0.001,0.32338999243523214,24,37.064550161361694,43.971487045288086
DD+CS+REL_N+SKEW,4,3,0,5,0.001,-0.2747084800455526,24,46.3700897693634,59.844817876815796
DD+CS+REL_N+SKEW,4,3,1,5,0.001,-0.3294123887671562,24,46.89464092254639,59.774786949157715
DD+CS+REL_N+SKEW,4,3,2,5,0.001,-0.37082984981637057,24,46.11061501502991,59.24197292327881
DD+CS+REL_N+SKEW,4,4,0,5,0.001,1.0843690427124122,24,55.33589315414429,62.98215889930725
DD+CS+REL_N+SKEW,4,4,1,5,0.001,1.1377285525186138,24,54.95706510543823,64.51948690414429
DD+CS+REL_N+SKEW,4,4,2,5,0.001,1.198641293490742,24,55.184510946273804,64.93130111694336
DD+CS+TERM+SKEW,4,1,0,5,0.001,0.6518171107824693,24,30.37601613998413,37.44600224494934
DD+CS+REL_N+SKEW,4,5,0,5,0.001,0.39889002386331146,24,64.28171277046204,85.35729098320007
DD+CS+REL_N+SKEW,4,5,1,5,0.001,0.9877743897740048,24,64.56548595428467,85.14023685455322
DD+CS+TERM+SKEW,4,1,1,5,0.001,-0.0261197414313112,24,29.641088008880615,37.32354474067688
DD+CS+REL_N+SKEW,4,5,2,5,0.001,0.5114367368984895,24,64.43450117111206,83.41013288497925
